References,DOIS,Iteration,Status
"O. Oliinyk, K. Petersen, Manfred Schoelzke, Martin Becker, S. Schneickert, ""Structuring automotive product lines and feature models: an exploratory study at Opel"", Requirements Engineering, 2017.",https://doi.org/10.1007/s00766-015-0237-z,1.0,Abstract not found
"A. Sureka, Ambika Tripathi, Savita Dabral, ""Survey Results on Threats To External Validity, Generalizability Concerns, Data Sharing and University-Industry Collaboration in Mining Software Repository (MSR) Research"", ArXiv, 2015.",https://doi.org/10.1109/swan.2015.7070489,1.0,Extraction successful
"Sebastian Kunze, ""Automated Test Case Generation for Function Block Diagrams using Java Path Finder and Symbolic Execution"", , 2015.",No doi,1.0,DOI not found
"Sergio Rico, E. Bjarnason, Emelie Engström, Martin Höst, P. Runeson, ""A case study of industry–academia communication in a joint software engineering research project"", J. Softw. Evol. Process., 2021.",https://doi.org/10.1002/smr.2372,1.0,Abstract not found
"L. Martins, V. Brito, Daniel Feitosa, Larissa Rocha, H. Costa, I. Machado, ""From Blackboard to the Office: A Look Into How Practitioners Perceive Software Testing Education"", EASE, 2021.",https://doi.org/10.1145/3463274.3463338,1.0,Abstract not found
"Mohsin Irshad, ""Assessing Reusability in Automated Acceptance Tests"", , 2018.",https://doi.org/10.5277/e-Inf180110,1.0,Extraction successful
"A. Demirsoy, K. Petersen, ""Semantic Knowledge Management System to Support Software Engineers: Implementation and Static Evaluation through Interviews at Ericsson"", e Informatica Softw. Eng. J., 2018.",https://doi.org/10.1007/s11219-016-9319-5,1.0,Abstract not found
"V. Garousi, M. M. Eskandar, Kadir Herkiloglu, ""Industry–academia collaborations in software testing: experience and success stories from Canada and Turkey"", Software Quality Journal, 2017.",https://doi.org/10.1016/J.INFSOF.2016.07.006,1.0,Extraction successful
"V. Garousi, K. Petersen, B. Özkan, ""Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review"", Inf. Softw. Technol., 2016.",https://doi.org/10.1145/2915970.2915989,1.0,Abstract not found
"Mohsin Irshad, R. Torkar, K. Petersen, W. Afzal, ""Capturing cost avoidance through reuse: systematic literature review and industrial evaluation"", EASE, 2016.",https://doi.org/10.1109/ICST.2016.7,1.0,Abstract not found
"V. Garousi, Kadir Herkiloglu, ""Selecting the Right Topics for Industry-Academia Collaborations in Software Testing: An Experience Report"", 2016 IEEE International Conference on Software Testing, Verification and Validation (ICST), 2016.",https://doi.org/10.1007/978-3-319-31545-4_12,1.0,Extraction successful
"K. Petersen, ""A Researcher’s Experiences in Supporting Industrial Software Process Improvement"", , 2016.",No doi,1.0,DOI not found
"Shriram Shanbhag, S. Chimalakonda, ""Exploring the under-explored terrain of non-open source data for software engineering through the lens of federated learning"", ESEC/SIGSOFT FSE, 2022.",https://doi.org/10.1145/3540250.3560883,1.0,Abstract not found
"R. Malhotra, M. Massoudi, Rajni Jindal, ""An alumni-based collaborative model to strengthen academia and industry partnership: The current challenges and strengths"", Education and Information Technologies, 2022.",https://doi.org/10.1007/s10639-022-11276-1,1.0,Extraction successful
"V. Vansovits, E. Petlenkov, A. Tepljakov, K. Vassiljeva, J. Belikov, ""Bridging the Gap in Technology Transfer for Advanced Process Control with Industrial Applications"", Sensors, 2022.",https://doi.org/10.3390/s22114149,1.0,Extraction successful
"Petri Kettunen, J. Järvinen, T. Mikkonen, T. Männistö, ""Energizing collaborative industry-academia learning: a present case and future visions"", European Journal of Futures Research, 2022.",https://doi.org/10.1186/s40309-022-00196-5,1.0,Abstract not found
"Matheus Flauzino, M. Souza, Vinicius H. S. Durelli, R. Durelli, ""What do software team managers want from a skills identification?"", Anais do IX Workshop de Visualização, Evolução e Manutenção de Software (VEM 2021), 2021.",https://doi.org/10.5753/vem.2021.17211,1.0,Extraction successful
"L. Martins, V. Brito, Daniel Feitosa, Larissa Rocha, H. Costa, I. Machado, ""From Blackboard to the Office: A Look Into How Practitioners Perceive Software Testing Education"", EASE, 2021.",https://doi.org/10.1145/3463274.3463338,1.0,Abstract not found
"Marcello Chedid, L. Teixeira, ""Knowledge Management in University-Software Industry Collaboration"", Handbook of Research on Modern Educational Technologies, Applications, and Management, 2021.",https://doi.org/10.4018/978-1-7998-3476-2.ch028,1.0,Extraction successful
"Marcello Chedid, L. Teixeira, ""The University Challenge in the Collaboration Relationship With the Industry"", , 2021.",https://doi.org/10.4018/978-1-7998-3476-2.ch027,1.0,Extraction successful
"A. F. Barbosa, G. Neto, Maria Lencastre, Roberta Fagundes, W. Santos, ""Fostering Industry-Academia Collaboration in Software Engineering using Action Research: A Case Study"", SBQS, 2020.",https://doi.org/10.1145/3439961.3440005,1.0,Abstract not found
"Marcello Chedid, Teresa Carvalho, L. Teixeira, ""University-software industry collaboration: an empirical study based on knowledge management"", Knowledge Management Research & Practice, 2020.",https://doi.org/10.1080/14778238.2020.1789002,1.0,Extraction successful
"Sergio Rico, N. Ali, Emelie Engström, Martin Höst, ""Guidelines for conducting interactive rapid reviews in software engineering -- from a focus on technology transfer to knowledge exchange"", , 2020.",https://doi.org/10.5281/ZENODO.4327725,1.0,Abstract not found
"Sheikh Umar Farooq, ""Gap between academia and industry: a case of empirical evaluation of three software testing methods"", International Journal of System Assurance Engineering and Management, 2019.",https://doi.org/10.1007/s13198-019-00899-2,1.0,Extraction successful
"T. Yamakami, ""From Ivory Tower to Democratization and Industrialization: A Landscape View of Real-World Adaptation of Artificial Intelligence"", NBiS, 2019.",https://doi.org/10.1007/978-3-030-29029-0_19,1.0,Abstract not found
"M. S. Rahman, Emilio Rivera, F. Khomh, Yann-Gaël Guéhéneuc, Bernd Lehnert, ""Machine Learning Software Engineering in Practice: An Industrial Case Study"", ArXiv, 2019.",https://doi.org/10.1109/CESSER-IP.2019.00011,1.0,Abstract not found
"Marcello Chedid, ""Collaboration relationship between university and software industry based on knowledge management: an exploratory approach"", , 2019.",https://doi.org/10.1007/s10664-019-09711-y,1.0,Abstract not found
"Andrew Walenstein, A. Malton, ""Generative Modeling Games for Exploratory Industry-Academic Research"", 2019 IEEE/ACM Joint 7th International Workshop on Conducting Empirical Studies in Industry (CESI) and 6th International Workshop on Software Engineering Research and Industrial Practice (SER&IP), 2019.",https://doi.org/10.1007/s10664-018-9670-1,1.0,Extraction successful
"V. Garousi, Dietmar Pfahl, João M. Fernandes, M. Felderer, M. Mäntylä, D. Shepherd, A. Arcuri, Ahmet Coşkunçay, B. Tekinerdogan, ""Characterizing industry-academia collaborations in software engineering: evidence from 101 projects"", Empirical Software Engineering, 2019.",https://doi.org/10.1109/TLA.2019.8863166,1.0,Extraction successful
"N. Ali, Emelie Engström, Masoumeh Taromirad, M. Mousavi, N. Minhas, Dan Helgesson, Sebastian Kunze, M. Varshosaz, ""On the search for industry-relevant regression testing research"", Empirical Software Engineering, 2019.",https://doi.org/10.1002/smr.1954,1.0,Abstract not found
"J. Aguilar-Calderón, A. Zaldívar-Colado, Carolina Tripp-Barba, Roberto Espinoza-Oliva, C. Zurita-Cruz, ""A Pearson Correlation Analysis of the SoftwareEngineering Practice in Micro and Small-SizedSoftware Industry of Sinaloa, Mexico"", IEEE Latin America Transactions, 2019.",https://doi.org/10.1016/j.csi.2018.02.003,1.0,Extraction successful
"N. Minhas, ""Regression Testing Challenges and Solutions : An Industry-Academia Perspective"", , 2019.",https://doi.org/10.1145/3195546.3195548,1.0,Extraction successful
"Martin Kalenda, Petr Hyna, B. Rossi, ""Scaling agile in large organizations: Practices, challenges, and success factors"", J. Softw. Evol. Process., 2018.",https://doi.org/10.1145/3193965.3193970,1.0,Extraction successful
"Waldemar Ferreira, M. T. Baldassarre, S. Soares, ""Codex: A metamodel ontology to guide the execution of coding experiments"", Comput. Stand. Interfaces, 2018.",https://doi.org/10.1016/J.INFSOF.2017.12.006,1.0,Abstract not found
"Ivonne von Nostitz-Wallwitz, J. Krüger, Thomas Leich, ""Toward Improving Industrial Adoption: The Choice of Programming Languages and Development Environments"", 2018 IEEE/ACM 5th International Workshop on Software Engineering Research and Industrial Practice (SER&IP), 2018.",https://doi.org/10.1109/ESEM.2017.28,1.0,Extraction successful
"Katarzyna Biesialska, X. Franch, V. Muntés-Mulero, ""Protocol and Tools for Conducting Agile Software Engineering Research in an Industrial-Academic Setting: A Preliminary Study"", 2018 IEEE/ACM 6th International Workshop on Conducting Empirical Studies in Industry (CESI), 2018.",https://doi.org/10.1109/CESI.2017.6,1.0,Abstract not found
"Sofia Sherman, I. Hadar, G. Luria, ""Leveraging organizational climate theory for understanding industry-academia collaboration"", Inf. Softw. Technol., 2017.",https://doi.org/10.1016/J.INFSOF.2017.01.007,1.0,Abstract not found
"M. Storey, Emelie Engström, Martin Höst, P. Runeson, E. Bjarnason, ""Using a Visual Abstract as a Lens for Communicating and Promoting Design Science Research in Software Engineering"", 2017 ACM/IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM), 2017.",https://doi.org/10.1007/s11219-016-9319-5,1.0,Abstract not found
"J. Krüger, Ivonne Schröter, Andy Kenner, Thomas Leich, ""Empirical Studies in Question-Answering Systems: A Discussion"", 2017 IEEE/ACM 5th International Workshop on Conducting Empirical Studies in Industry (CESI), 2017.",https://doi.org/10.1007/s11219-016-9322-x,1.0,Extraction successful
"Rashina Hoda, Norsaremah Salleh, J. Grundy, Hui Mien Tee, ""Systematic literature reviews in agile software development: A tertiary study"", Inf. Softw. Technol., 2017.",https://doi.org/10.1016/J.INFSOF.2016.07.006,1.0,Extraction successful
"Mawal A. Mohammed, Mahmoud O. Elish, ""Empirical assessment of design patterns’ fault-proneness at different granularity levels"", , 2017.",https://doi.org/10.1109/FIE.2016.7757394,1.0,Extraction successful
"Alena Buchalcevová, ""SOFTWARE QUALITY ASSURANCE COMPETENCE CENTRE"", , 2017.",https://doi.org/10.1109/ICST.2016.7,1.0,Abstract not found
"V. Garousi, M. M. Eskandar, Kadir Herkiloglu, ""Industry–academia collaborations in software testing: experience and success stories from Canada and Turkey"", Software Quality Journal, 2017.",https://doi.org/10.1109/SANER.2016.114,1.0,Extraction successful
"Emelie Engström, K. Petersen, N. Ali, E. Bjarnason, ""SERP-test: a taxonomy for supporting industry–academia communication"", Software Quality Journal, 2017.",https://doi.org/10.1007/978-3-319-31545-4_12,1.0,Extraction successful
"V. Garousi, K. Petersen, B. Özkan, ""Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review"", Inf. Softw. Technol., 2016.",https://doi.org/10.1007/s00766-015-0237-z,1.0,Abstract not found
"Elaine Venson, Rejane Figueiredo, W. P. D. Silva, Luiz C. M. Ribeiro, ""Academy-industry collaboration and the effects of the involvement of undergraduate students in real world activities"", 2016 IEEE Frontiers in Education Conference (FIE), 2016.",https://doi.org/10.1007/s11192-015-1663-x,1.0,Abstract not found
"Silverio Martínez-Fernández, ""Gathering empirical evidence and building a business case for software reference architectures in industry"", , 2016.",https://doi.org/10.1109/CESI.2015.12,1.0,Abstract not found
"V. Garousi, Kadir Herkiloglu, ""Selecting the Right Topics for Industry-Academia Collaborations in Software Testing: An Experience Report"", 2016 IEEE International Conference on Software Testing, Verification and Validation (ICST), 2016.",https://doi.org/10.1109/CESI.2015.10,1.0,Extraction successful
"N. Kerzazi, Bram Adams, ""Botched Releases: Do We Need to Roll Back? Empirical Study on a Commercial Web App"", 2016 IEEE 23rd International Conference on Software Analysis, Evolution, and Reengineering (SANER), 2016.",https://doi.org/10.1007/978-3-319-30243-0_5,1.0,Extraction successful
"K. Petersen, ""A Researcher’s Experiences in Supporting Industrial Software Process Improvement"", , 2016.",https://doi.org/10.1109/SWAN.2015.7070489,1.0,Extraction successful
"Sai Anirudh Karre, R. Reddy, S. Krishna, K. Karlapalem, Uma Devi Karre, Srinivas Rao Karre, ""Defect Dependency based Heuristic Approaches to Improve Software Quality in Large Scale Integrated Software Products"", , 2016.",https://doi.org/10.1007/978-3-319-12883-2_28,1.0,Extraction successful
"O. Oliinyk, K. Petersen, Manfred Schoelzke, Martin Becker, S. Schneickert, ""Structuring automotive product lines and feature models: an exploratory study at Opel"", Requirements Engineering, 2017.",https://doi.org/10.1145/2647648.2647652,1.0,Done already in 1.0
"V. Garousi, ""A bibliometric analysis of the Turkish software engineering research community"", Scientometrics, 2015.",https://doi.org/10.1145/2647648.2647651,1.0,Done already in 1.0
"A. Sureka, Ambika Tripathi, Savita Dabral, ""Survey Results on Threats To External Validity, Generalizability Concerns, Data Sharing and University-Industry Collaboration in Mining Software Repository (MSR) Research"", ArXiv, 2015.",https://doi.org/10.1145/2593690.2593694,1.0,Done already in 1.0
"Talita Vieira Ribeiro, G. Travassos, ""On the Alignment of Source Code Quality Perspectives through Experimentation: An Industrial Case"", 2015 IEEE/ACM 3rd International Workshop on Conducting Empirical Studies in Industry, 2015.",https://doi.org/10.1145/2593690.2593696,1.0,Done already in 1.0
"Mathieu Lavallée, P. Robillard, ""Planning for the Unknown: Lessons Learned from Ten Months of Non-participant Exploratory Observations in the Industry"", 2015 IEEE/ACM 3rd International Workshop on Conducting Empirical Studies in Industry, 2015.",https://doi.org/10.1145/2593690.2593691,1.0,Extraction successful
"Sai Anirudh Karre, Y. R. Reddy, ""Heuristic Approaches to Improve Product Quality in Large Scale Integrated Software Products"", ENASE, 2015.",No doi,1.0,DOI not found
"Ambika Tripathi, Savita Dabral, A. Sureka, ""University-industry collaboration and open source software (OSS) dataset in mining software repositories (MSR) research"", 2015 IEEE 1st International Workshop on Software Analytics (SWAN), 2015.",No doi,1.0,DOI not found
"N. Kumar, S. Banerjee, ""Measuring Software Reliability: A Trend Using Machine Learning Techniques"", Complex System Modelling and Control Through Intelligent Soft Computations, 2015.",No doi,1.0,DOI not found
"Kristian Wiklund, ""Impediments for Automated Software Test Execution"", , 2015.",No doi,1.0,DOI not found
"Sai Anirudh Karre, Y. R. Reddy, ""An Industrial Case Study on Improving Quality in Integrated Software Product using defect dependency"", QuASoQ/WAWSE/CMCE@APSEC, 2015.",No doi,1.0,DOI not found
"P. Runeson, Sten Minör, Johan Svenér, ""Get the cogs in synch: time horizon aspects of industry--academia collaboration"", WISE@ASE, 2014.",No doi,1.0,DOI not found
"P. Runeson, Sten Minör, ""The 4+1 view model of industry--academia collaboration"", WISE@ASE, 2014.",https://doi.org/10.5220/0005368801100117,1.0,Extraction successful
"Pilar Rodríguez, P. Kuvaja, M. Oivo, ""Lessons learned on applying design science for bridging the collaboration gap between industry and academia in empirical software engineering"", CESI 2014, 2014.",https://doi.org/10.1109/swan.2015.7070489,1.0,Extraction successful
"Silverio Martínez-Fernández, Helena Martins Marques, ""Practical experiences in designing and conducting empirical studies in industry-academia collaboration"", CESI 2014, 2014.",No doi,1.0,DOI not found
"Ayse Tosun Misirli, H. Erdogmus, Natalia Juristo Juzgado, Óscar Dieste Tubío, ""Topic selection in industry experiments"", CESI 2014, 2014.",No doi,1.0,DOI not found
"Qunying Song, P. Runeson, ""Industry-academia collaboration for realism in software engineering research: Insights and recommendations"", Inf. Softw. Technol., 2023.",https://doi.org/10.1016/j.infsof.2022.107135,1.0,Extraction successful
"R. Malhotra, M. Massoudi, Rajni Jindal, ""An alumni-based collaborative model to strengthen academia and industry partnership: The current challenges and strengths"", Education and Information Technologies, 2022.",https://doi.org/10.1007/s10639-022-11276-1,1.0,Extraction successful
"Farah Ahmed, M.Tahir Fattani, Syed Rizwan Ali, Rabia Noor Enam, ""Strengthening the Bridge Between Academic and the Industry Through the Academia-Industry Collaboration Plan Design Model"", Frontiers in Psychology, 2022.",https://doi.org/10.3389/fpsyg.2022.875940,1.0,Extraction successful
"F. Campean, A. Uddin, J. Bridges, S. Fannon, U. Yildirim, ""Evaluation of the Impact of Collaborative Research on Robust Design Methodologies: A Large Scale Empirical Case Study with an Automotive OEM"", Proceedings of the Design Society, 2022.",https://doi.org/10.1017/pds.2022.1,1.0,Extraction successful
"Petri Kettunen, J. Järvinen, T. Mikkonen, T. Männistö, ""Energizing collaborative industry-academia learning: a present case and future visions"", European Journal of Futures Research, 2022.",https://doi.org/10.1186/s40309-022-00196-5,1.0,Abstract not found
"D. Marijan, Sagar Sen, ""Industry–Academia Research Collaboration and Knowledge Co-creation: Patterns and Anti-patterns"", ACM Trans. Softw. Eng. Methodol., 2022.",https://doi.org/10.1145/3494519,1.0,Extraction successful
"Denis de Gois Marques, Tamara Dallegrave, Luis E. L. Barbosa, C. Rodrigues, W. Santos, ""Industry-Academy Collaboration in Agile Methodology: Preliminary Findings of a Systematic Literature Review"", ICEIS, 2022.",https://doi.org/10.5220/0011115900003179,1.0,Abstract not found
"C. Wohlin, P. Runeson, ""Guiding the selection of research methodology in industry-academia collaboration in software engineering"", Inf. Softw. Technol., 2021.",https://doi.org/10.1016/J.INFSOF.2021.106678,1.0,Abstract not found
"S. Menon, M. Suresh, R. Raghu Raman, ""Enablers facilitating industry-academia, transnational education and university-community partnering agility in higher education"", Higher Education, Skills and Work-Based Learning, 2021.",https://doi.org/10.1108/heswbl-04-2021-0067,1.0,Extraction successful
"Irina-Emily Hansen, Ola Jon Mork, T. Welo, G. Ringen, ""Bridging the ‘Valley of Death’: Can Agile Principles Be Applied in Industry-Academia Research and Innovation Projects?"", Journal of the Knowledge Economy, 2021.",https://doi.org/10.1007/s13132-021-00846-2,1.0,Abstract not found
"F. Lima, A. Burrows, Lídia Lemos, Priscila Lucena, Ricardo Pessoa, R. Jose, P. Trigueiros, ""An Industry-Academia, Multidisciplinary and Expertise-Heterogeneous Design Approach: A Case Study on Designing for Mobility"", Springer Series in Design and Innovation, 2021.",https://doi.org/10.1007/978-3-030-89735-2_23,1.0,Extraction successful
"Wilhelm Meding, M. Staron, Ola Söder, ""MeTeaM - A method for characterizing mature software metrics teams"", J. Syst. Softw., 2021.",https://doi.org/10.1016/J.JSS.2021.111006,1.0,Extraction successful
"Sergio Rico, E. Bjarnason, Emelie Engström, Martin Höst, P. Runeson, ""A case study of industry–academia communication in a joint software engineering research project"", J. Softw. Evol. Process., 2021.",https://doi.org/10.1002/smr.2372,1.0,Abstract not found
"Alisa Burova, Hanna Heinonen, Paulina Becerril Palma, Tuuli Keskinen, Jaakko Hakulinen, Viveka Opas, John Mäkelä, K. Ronkainen, S. Siltanen, R. Raisamo, M. Turunen, ""Toward Efficient Academia-Industry Collaboration: A Case Study of Joint VR System Development"", MindTrek, 2021.",https://doi.org/10.1145/3464327.3464367,1.0,Abstract not found
"M. Staron, Helena Odenstedt Herg'es, S. Naredi, L. Block, Ali El-Merhi, Richard Vithal, M. Elam, ""Robust Machine Learning in Critical Care — Software Engineering and Medical Perspectives"", 2021 IEEE/ACM 1st Workshop on AI Engineering - Software Engineering for AI (WAIN), 2021.",https://doi.org/10.1109/WAIN52551.2021.00016,1.0,Abstract not found
"D. Marijan, A. Gotlieb, ""Industry-Academia research collaboration in software engineering: The Certus model"", Inf. Softw. Technol., 2020.",https://doi.org/10.1016/j.infsof.2020.106473,1.0,Abstract not found
"L. Mathiassen, A. Sandberg, ""Complementary Technology Traces in Software Practice: A Retrospective Reflection over Sixteen Years of Evolution at Ericsson"", Eur. J. Inf. Syst., 2020.",https://doi.org/10.1080/0960085X.2020.1832867,1.0,Extraction successful
"Ernani José Fortunato Lisbôa Enke, M. Martens, Cristina Dai Prá Martens, Dariane Beatriz Shoffen Enke, J. C. Contador, Thyago Bachim, A. R. Coutinho, Walter Cardoso Satyro, ""Critical success factors in university-industry collaboration: a bibliometric analysis"", Research, Society and Development, 2021.",https://doi.org/10.33448/rsd-v10i13.21316,1.0,Extraction successful
"Silvia Ronsom, D. Amaral, José Eustáquio Ribeiro Vieira Filho, ""Identifying critical factors for agility in innovation ecosystems: an exploratory study in the agriculture sector"", Product Management & Development, 2021.",https://doi.org/10.4322/pmd.2021.009,1.0,Extraction successful
"Bianca Rodrigues Teixeira, B. Ferreira, A. L. B. Damasceno, Simone Diniz Junqueira Barbosa, Cassia Novello, Hugo Villamizar, M. Kalinowski, Thuener Silva, Jacques Chueke, H. Lopes, André Kuramoto, Bruno Itagyba, Cristiane Salgado, Sidney Comandulli, Marinho Fischer, L. Fialho, ""Lessons Learned from a Lean R&D Project"", ICEIS, 2021.",https://doi.org/10.5220/0010459803450352,1.0,Abstract not found
"D. Nitecki, Adi Alter, ""Leading FAIR Adoption Across the Institution: A Collaboration Between an Academic Library and a Technology Provider"", Data Sci. J., 2021.",https://doi.org/10.5334/dsj-2021-006,1.0,Abstract not found
"A. F. Barbosa, G. Neto, Maria Lencastre, Roberta Fagundes, W. Santos, ""Fostering Industry-Academia Collaboration in Software Engineering using Action Research: A Case Study"", SBQS, 2020.",https://doi.org/10.1145/3439961.3440005,1.0,Abstract not found
"H. Jaakkola, T. Mikkonen, Kari Systä, ""Anti-Patterns for an Industrial PhD in the Field of ICT"", 2020 IEEE Frontiers in Education Conference (FIE), 2020.",https://doi.org/10.1109/FIE44824.2020.9273826,1.0,Abstract not found
"D. Marijan, A. Gotlieb, ""Lessons Learned on Research Co-Creation: Making Industry-Academia Collaboration Work"", 2020 46th Euromicro Conference on Software Engineering and Advanced Applications (SEAA), 2020.",https://doi.org/10.1109/SEAA51224.2020.00053,1.0,Abstract not found
"C. Ingram, J. Chubb, Claire Boardman, M. Ursu, ""Generating Real-World Impact from Academic Research: Experience Report from a University Impact Hub"", ICSE, 2020.",https://doi.org/10.1145/3387940.3391479,1.0,Abstract not found
"Richa Awasthy, S. Flint, Ramesh Sankarnarayana, Richard L. Jones, ""A framework to improve university–industry collaboration"", , 2020.",https://doi.org/10.1108/jiuc-09-2019-0016,1.0,Abstract not found
"V. Garousi, M. Felderer, M. Kuhrmann, Kadir Herkiloglu, Sigrid Eldh, ""Exploring the industry's challenges in software testing: An empirical study"", J. Softw. Evol. Process., 2020.",https://doi.org/10.1002/smr.2251,1.0,Extraction successful
"Fernando Pastor Ricós, Pekka Aho, T. Vos, Ismael Torres Boigues, Ernesto Calás Blasco, Héctor Martínez Martínez, ""Deploying TESTAR to Enable Remote Testing in an Industrial CI Pipeline: A Case-Based Evaluation"", ISoLA, 2020.",https://doi.org/10.1007/978-3-030-61362-4_31,1.0,Extraction successful
"M. Staron, ""Action Research in Software Engineering: Theory and Applications"", , 2019.",https://doi.org/10.1007/978-3-030-32610-4,1.0,Extraction successful
"A. Gonera, R. Pabst, ""The Use of Design Thinking in Transdisciplinary Research and Innovation Consortia: Challenges, Enablers, and Benefits"", Journal of Innovation Management, 2019.",https://doi.org/10.24840/2183-0606_007.003_0006,1.0,Extraction successful
"A. Sannö, A. Öberg, Erik Flores-García, M. Jackson, ""Increasing the Impact of Industry–Academia Collaboration through Co-Production"", Technology Innovation Management Review, 2019.",https://doi.org/10.22215/TIMREVIEW/1232,1.0,Extraction successful
"V. Garousi, Dietmar Pfahl, João M. Fernandes, M. Felderer, M. Mäntylä, D. Shepherd, A. Arcuri, Ahmet Coşkunçay, B. Tekinerdogan, ""Characterizing industry-academia collaborations in software engineering: evidence from 101 projects"", Empirical Software Engineering, 2019.",https://doi.org/10.1007/s10664-019-09711-y,1.0,Abstract not found
"Erik Flores-García, ""Supporting Decision-Making in the Design of Production Systems : A Discrete Event Simulation perspective"", , 2019.",https://doi.org/10.1007/978-3-030-32610-4_2,1.0,Extraction successful
"M. Staron, ""Action Research as Research Methodology in Software Engineering"", , 2019.",https://doi.org/10.1007/978-3-030-32610-4_9,1.0,Extraction successful
"M. Staron, ""Ensuring Sustainability of Knowledge"", , 2019.",https://doi.org/10.1145/3239235.3239241,1.0,Extraction successful
"Mansooreh Zahedi, M. Babar, Brenton Cooper, ""An empirical investigation of transferring research to software technology innovation: a case of data-driven national security software"", ESEM, 2018.",https://doi.org/10.1177/8756972818781630,1.0,Extraction successful
"Marissa Takahashi, M. Indulska, J. Steen, ""Collaborative Research Project Networks"", Project Management Journal, 2018.",https://doi.org/10.1145/3193965.3193970,1.0,Extraction successful
"Katarzyna Biesialska, X. Franch, V. Muntés-Mulero, ""Protocol and Tools for Conducting Agile Software Engineering Research in an Industrial-Academic Setting: A Preliminary Study"", 2018 IEEE/ACM 6th International Workshop on Conducting Empirical Studies in Industry (CESI), 2018.",https://doi.org/10.1007/s13198-015-0352-8,1.0,Extraction successful
"S. Sen, D. Marijan, A. Gotlieb, ""Certus: an organizational effort towards research-based innovation in software verification and validation"", Int. J. Syst. Assur. Eng. Manag., 2018.",https://doi.org/10.23762/FSO_VOL6_NO4_6,1.0,Abstract not found
"Vard Antinyan, ""Proactive Software Complexity Assessment"", , 2018.",https://doi.org/10.15611/pn.2018.536.04,1.0,Abstract not found
"Agnieszka Domańska, ""Cooperation Between Knowledge-based Institutions and Business : Empirical Studies and Network Theories"", , 2018.",https://doi.org/10.1007/978-3-319-63874-4_15,1.0,Abstract not found
"Andrew Ross, ""Degree apprenticeships: Disruption or business as usual"", , 2018.",https://doi.org/10.1109/ICSE-SEIP.2017.20,1.0,Abstract not found
"Agnieszka Domańska, ""Start-up ecosystems as a framework for the cooperation between start-up companies and knowledge-based institutions in Poland"", , 2018.",https://doi.org/10.17632/Y5R8RZF3XG.243,1.0,Abstract not found
"Isabelle Guillot, Geetha Paulmani, Vivekanandan S. Kumar, S. Fraser, ""Case Studies of Industry-Academia Research Collaborations for Software Development with Agile"", CRIWG, 2017.",https://doi.org/10.1007/s11219-016-9319-5,1.0,Abstract not found
"A. Sandberg, I. Crnkovic, ""Meeting Industry-Academia Research Collaboration Challenges with Agile Methodologies"", 2017 IEEE/ACM 39th International Conference on Software Engineering: Software Engineering in Practice Track (ICSE-SEIP), 2017.",https://doi.org/10.1007/s11219-016-9322-x,1.0,Extraction successful
"Silverio Martínez-Fernández, Claudia P. Ayala, X. Franch, Helena Martins Marques, ""Benefits and drawbacks of software reference architectures: A case study"", Inf. Softw. Technol., 2017.",https://doi.org/10.1016/J.INFSOF.2016.07.006,1.0,Extraction successful
"V. Garousi, M. M. Eskandar, Kadir Herkiloglu, ""Industry–academia collaborations in software testing: experience and success stories from Canada and Turkey"", Software Quality Journal, 2017.",https://doi.org/10.18260/p.26455,1.0,Abstract not found
"Emelie Engström, K. Petersen, N. Ali, E. Bjarnason, ""SERP-test: a taxonomy for supporting industry–academia communication"", Software Quality Journal, 2017.",https://doi.org/10.1145/2896839.2896845,1.0,Extraction successful
"V. Garousi, K. Petersen, B. Özkan, ""Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review"", Inf. Softw. Technol., 2016.",https://doi.org/10.1016/j.jss.2015.10.051,1.0,Extraction successful
"Diane L. Peters, A. Lucietto, ""A Survey of Types of Industry-Academia Collaboration"", , 2016.",https://doi.org/10.1145/2856636.2856644,1.0,Extraction successful
"Silverio Martínez-Fernández, ""Gathering empirical evidence and building a business case for software reference architectures in industry"", , 2016.",https://doi.org/10.1007/978-3-319-31545-4_12,1.0,Extraction successful
"M. R. Karim, S. Alam, S. Kabeer, G. Ruhe, Basil Baluta, Shafquat Mahmud, ""Applying Data Analytics towards Optimized Issue Management: An Industrial Case Study"", 2016 IEEE/ACM 4th International Workshop on Conducting Empirical Studies in Industry (CESI), 2016.",https://doi.org/10.1007/978-3-319-26844-6_3,1.0,Extraction successful
"M. Staron, Wilhelm Meding, ""MeSRAM - A method for assessing robustness of measurement programs in large software development organizations and its industrial evaluation"", J. Syst. Softw., 2016.",https://doi.org/10.1145/2647648.2647652,1.0,Done already in 1.0
"B. Barn, T. Clark, Almaas A. Ali, Rabia Arif, ""A Systematic Mapping Study of the Current Practice of Indian Software Engineering"", ISEC, 2016.",https://doi.org/10.1145/2647648.2647651,1.0,Done already in 1.0
"K. Petersen, ""A Researcher’s Experiences in Supporting Industrial Software Process Improvement"", , 2016.",https://doi.org/10.1109/MS.2013.139,1.0,Extraction successful
"A. McLeod, ""Returns on investment: considerations on publicly funded ICT research and impact assessment"", , 2016.",https://doi.org/10.1145/2593690.2593696,1.0,Done already in 1.0
