References,DOIS,Iteration,Status
"Stefan Schneider, R. Torkar, T. Gorschek, ""Solutions in global software engineering: A systematic literature review"", Int. J. Inf. Manag., 2013.",No doi,1,DOI not found
"Emil Alégroth, ""Random Visual GUI Testing: Proof of Concept"", SEKE, 2013.",No doi,1,DOI not found
"J. Swacha, ""Inżynieria oprogramowania Wybrane problemy"", , 2013.",No doi,1,DOI not found
"Alvin Ahnassay, E. Bagheri, D. Gašević, ""1 EMPIRICAL EVALUATION IN SOFTWARE PRODUCT LINE ENGINEERING"", , 2013.",No doi,1,DOI not found
"J. Pernstål, ""Towards Managing the Interaction between Manufacturing and Development Organizations in Automotive Software Development"", , 2013.",No doi,1,DOI not found
"N. Ali, ""Towards Guidelines for Conducting Software Process Simulation in Industry"", , 2013.",No doi,1,DOI not found
"J. Pernstål, T. Gorschek, R. Feldt, D. Florén, ""Process Improvement in Inter-departmental Development of Software-Intensive Automotive Systems – A Case Study"", , 2013.",No doi,1,DOI not found
"Emil Alégroth, ""On the Industrial Applicability of Visual GUI Testing"", , 2013.",No doi,1,DOI not found
"Mikael Svahnberg, T. Gorschek, Thi Than Loan Nguyen, Mai Nguyen, ""Uni-REPM: validated and improved"", Requirements Engineering, 2013.",No doi,1,DOI not found
"J. Vara, L. Hoyos, Enrique Collado, M. Sabetzadeh, ""Towards customer-based requirements engineering practices"", 2012 Second IEEE International Workshop on Empirical Requirements Engineering (EmpiRE), 2012.",No doi,1,DOI not found
"J. Pernstål, Ana Magazinius, T. Gorschek, ""A Study Investigating Challenges in the Interface between Product Development and manufacturing in the Development of Software-Intensive Automotive Systems"", Int. J. Softw. Eng. Knowl. Eng., 2012.",No doi,1,DOI not found
"L. Briand, D. Falessi, S. Nejati, M. Sabetzadeh, T. Yue, ""Research-based innovation: a tale of three projects in model-driven engineering"", MODELS'12, 2012.",No doi,1,DOI not found
"R. Torkar, T. Gorschek, R. Feldt, Mikael Svahnberg, Uzair Akbar Raja, Kashif Kamran, ""Requirements Traceability: a Systematic Review and Industry Case Study"", Int. J. Softw. Eng. Knowl. Eng., 2012.",No doi,1,DOI not found
"C. Wohlin, P. Runeson, Martin Höst, M. C. Ohlsson, B. Regnell, ""Experimentation in Software Engineering"", Springer Berlin Heidelberg, 2012.",No doi,1,DOI not found
"Martin Ivarsson, T. Gorschek, ""Practice Selection Framework"", Int. J. Softw. Eng. Knowl. Eng., 2012.",No doi,1,DOI not found
"P. Runeson, ""It Takes Two to Tango -- An Experience Report on Industry -- Academia Collaboration"", 2012 IEEE Fifth International Conference on Software Testing, Verification and Validation, 2012.",No doi,1,DOI not found
"Shahnewaz A. Jolly, V. Garousi, M. M. Eskandar, ""Automated Unit Testing of a SCADA Control Software: An Industrial Case Study Based on Action Research"", 2012 IEEE Fifth International Conference on Software Testing, Verification and Validation, 2012.",No doi,1,DOI not found
"C. Wohlin, A. Aurum, L. Angelis, Laura Phillips, Y. Dittrich, T. Gorschek, Håkan Grahn, Kennet Henningsson, S. Kågström, G. Low, Per Rovegard, Piotr Tomaszewski, C. V. Toorn, J. Winter, ""The Success Factors Powering Industry-Academia Collaboration"", IEEE Software, 2012.",No doi,1,DOI not found
"T. Gorschek, Andrigo Gomes, A. Pettersson, R. Torkar, ""Introduction of a process maturity model for market‐driven product management and requirements engineering"", J. Softw. Maintenance Res. Pract., 2012.",https://doi.org/10.7764/tesisuc/ing/1494,1,BIB not found
"C. Wohlin, P. Runeson, Martin Höst, M. C. Ohlsson, B. Regnell, Anders Wesslén, ""Analysis and Interpretation"", , 2012.",No doi,1,DOI not found
"L. Angelis, ""The Success Factors Powering Industry- Academia"", , 2012.",No doi,1,DOI not found
"Kuda Nageswara Rao, Praneeth Chakka, N. Thirupathi, R. Srikrishna, ""Research and Reflection Report on MDRE Problems"", , 2012.",No doi,1,DOI not found
"C. Wohlin, P. Runeson, Martin Höst, M. C. Ohlsson, B. Regnell, Anders Wesslén, ""Presentation and Package"", , 2012.",No doi,1,DOI not found
"C. Wohlin, P. Runeson, Martin Höst, M. C. Ohlsson, B. Regnell, Anders Wesslén, ""Systematic Literature Reviews"", , 2012.",No doi,1,DOI not found
"Vladimir Mandic, ""Measurement-based value alignment and reasoning about organizational goals and strategies : studies with the ICT industry"", , 2012.",No doi,1,DOI not found
"C. Wohlin, P. Runeson, Martin Höst, M. C. Ohlsson, B. Regnell, Anders Wesslén, ""Experiment Process Illustration"", , 2012.",No doi,1,DOI not found
"Richard Berntsson-Svensson, Yuri Sprockel, B. Regnell, S. Brinkkemper, ""Setting quality targets for coming releases with QUPER: an industrial case study"", Requirements Engineering, 2012.",No doi,1,DOI not found
"Richard Berntsson-Svensson, P. L. Parker, B. Regnell, ""A prototype tool for QUPER to support release planning of quality requirements"", 2011 Fifth International Workshop on Software Product Management (IWSPM), 2011.",No doi,1,DOI not found
"Richard Berntsson-Svensson, T. Gorschek, B. Regnell, R. Torkar, A. Shahrokni, R. Feldt, A. Aurum, ""Prioritization of quality requirements: State of practice in eleven companies"", 2011 IEEE 19th International Requirements Engineering Conference, 2011.",No doi,1,DOI not found
"José Albors-Garrigos, N. Etxebarria, J. Hervás-Oliver, Jaione Ganzarain Epelde, ""Outsourced innovation in SMES: a field study of R&D units in Spain"", Int. J. Technol. Manag., 2011.",No doi,1,DOI not found
"K. Petersen, C. Wohlin, ""Measuring the flow in lean software development"", Softw. Pract. Exp., 2011.",No doi,1,DOI not found
"A. Sandberg, L. Pareto, T. Arts, ""Agile Collaborative Research: Action Principles for Industry-Academia Collaboration"", IEEE Software, 2011.",No doi,1,DOI not found
"D. C. Stig, Ulf Högman, D. Bergsjö, ""7.3.2 Assessment of Readiness for Internal Technology Transfer – A Case Study"", , 2011.",No doi,1,DOI not found
"A. Hidalgo, J. Albors, ""University-industry technology transfer models: an empirical analysis"", , 2011.",No doi,1,DOI not found
"Mohsin Irshad, ""Measuring Cost Avoidance Through Software Reuse A model to measure costs avoided through software reuse and guidelines to increase profits through software reuse"", , 2011.",No doi,1,DOI not found
"R. Torkar, Pau Minoves, J. Garrigos, ""Adopting Free/Libre/Open Source Software Practices, Techniques and Methods for Industrial Use"", J. Assoc. Inf. Syst., 2011.",No doi,1,DOI not found
"R. Svensson, ""Supporting Release Planning of Quality Requirements: The Quality Performance Model"", , 2011.",No doi,1,DOI not found
"Tomas Kubela, Ales Pochyly, V. Singule, L. Flekal, ""Force-Torque Control Methodology for Industrial Robots Applied on Finishing Operations"", , 2011.",No doi,1,DOI not found
"H. Aishah, Othman Ahmad, ""DEVELOPMENT OF ABSORPTION CAPABILITY ATTRIBUTES FOR TECHNOLOGY TRANSFER PERFORMANCE: A PILOT STUDY IN NATIONAL AUTOMOTIVE INDUSTRY"", , 2011.",No doi,1,DOI not found
"Jari Rauhamäki, O. Laitinen, S. Sierla, S. Kuikka, ""The Role of User Guidance in the Industrial Adoption of MDE Approach"", Electron. Commun. Eur. Assoc. Softw. Sci. Technol., 2011.",No doi,1,DOI not found
"Martin Ivarsson, T. Gorschek, ""A method for evaluating rigor and industrial relevance of technology evaluations"", Empirical Software Engineering, 2011.",No doi,1,DOI not found
"K. Petersen, C. Wohlin, ""Software process improvement through the Lean Measurement (SPI-LEAM) method"", J. Syst. Softw., 2010.",No doi,1,DOI not found
"Timothy A. Boerst, J. Confrey, Daniel J. Heck, E. Knuth, D. Lambdin, Dorothy Y. White, Patricia C. Baltzley, J. Quander, ""Strengthening Research by Designing for Coherence and Connections to Practice."", , 2010.",No doi,1,DOI not found
"T. Gorschek, E. Tempero, L. Angelis, ""A large-scale empirical study of practitioners' use of object-oriented concepts"", 2010 ACM/IEEE 32nd International Conference on Software Engineering, 2010.",No doi,1,DOI not found
"Mohsin Irshad, ""Measuring Cost Avoidance Through Software Reuse"", , 2010.",No doi,1,DOI not found
"Martin Ivarsson, ""Experience driven software process assessment and improvement"", , 2010.",No doi,1,DOI not found
"Naseer Jan, M. Ibrar, ""Systematic Mapping of Value-based Software Engineering : A Systematic Review of Value-based Requirements Engineering"", , 2010.",No doi,1,DOI not found
"Thi Than Loan Nguyen, ""The creation of Uni-REPM A universal model for assessing requirements engineering process maturity"", , 2010.",https://doi.org/10.1007/978-3-642-39259-7_10,1,BIB not found
"P. Saripalli, ""Decision support material to incorporate quality requirements technologies: a systematic literature review and industrial interviews"", , 2010.",No doi,1,DOI not found
"T. Gorschek, Samuel Fricker, Kenneth Palm, Steven Kunsman, ""A Lightweight Innovation Process for Software-Intensive Product Development"", IEEE Software, 2010.",No doi,1,DOI not found
"R. Feldt, Uzair Akbar Raja, ""Requirements traceability state-of-the-art: A systematic review and industry case study"", , 2010.",No doi,1,DOI not found
"R. Torkar, N. Awan, A. Alvi, W. Afzal, ""Predicting software test effort in iterative development using a dynamic bayesian network"", , 2010.",No doi,1,DOI not found
"Jari Rauhamäki, O. Laitinen, S. Sierla, S. Kuikka, ""The Role of User Guidance in the Industrial Adoption of AUKOTON MDE Approach"", , 2010.",https://doi.org/10.22215/etd/1996-03300,1,Abstract not found
"M. Khurum, T. Gorschek, ""A systematic review of domain analysis solutions for product lines"", J. Syst. Softw., 2009.",No doi,1,DOI not found
"Martin Ivarsson, T. Gorschek, ""Technology transfer decision support in requirements engineering research: a systematic review of REj"", Requirements Engineering, 2009.",No doi,1,DOI not found
"M. Khurum, T. Gorschek, L. Angelis, R. Feldt, ""A Controlled Experiment of a Method for Early Requirements Triage Utilizing Product Strategies"", REFSQ, 2009.",No doi,1,DOI not found
"R. Torkar, T. Gorschek, R. Feldt, ""Eight conference on software engineering research and practice in Sweden (SERPS'08)"", SOEN, 2009.",No doi,1,DOI not found
"M. Khurum, ""Strategic Decision Support for Software Intensive Product Management"", , 2009.",No doi,1,DOI not found
"P. Runeson, Martin Höst, ""Guidelines for conducting and reporting case study research in software engineering"", Empirical Software Engineering, 2009.",No doi,1,DOI not found
"G. Visaggio, ""Knowledge Base and Experience Factory for Empowering Competitiveness"", ISSSE, 2009.",No doi,1,DOI not found
"Nina Dzamashvili-Fogelström, T. Gorschek, Mikael Svahnberg, ""Needs Oriented Framework for Producing Requirements Decision Material - NORM"", 2008 Second International Workshop on Software Product Management, 2008.",No doi,1,DOI not found
"C. Alves, George Valença, Tayanna Sotero, Jeane Mendes, ""Requirements engineering process improvement: a knowledge transfer experience"", SAC '08, 2008.",No doi,1,DOI not found
"Naeem Muhammad, Yves Vandewoude, Y. Berbers, R. Feldt, ""Suitability of Requirements Abstraction Model (RAM) Requirements for High-Level System Testing"", , 2008.",No doi,1,DOI not found
"Antonio Hidalgo Nuchera, J. A. Garrigós, ""Technology Transfer in Public University-Industry Cooperation Programmes. Proposal of a Model based on empirical evidence."", , 2008.",No doi,1,DOI not found
"Virgínia Heimann, C. Alves, ""Melhorando o Processo de Engenharia de Requisitos em Empresas de Produtos de Software - Um Estudo de Caso"", CIbSE, 2008.",No doi,1,DOI not found
"M. Khurum, T. Gorschek, Kent Pettersson, ""Systematic Review of Solutions Proposed for Product Line Economics"", SPLC, 2008.",No doi,1,DOI not found
"M. Khurum, K. Aslam, T. Gorschek, ""A Method for Early Requirements Triage and Selection Utilizing Product Strategies"", 14th Asia-Pacific Software Engineering Conference (APSEC'07), 2007.",https://doi.org/10.17771/pucrio.wer.inf2018-53,1,Extraction successful
"J. A. Garrigós, Antonio Hidalgo Nuchera, ""Transferencia tecnológica en programas públicos de cooperación universidad-empresa. Propuesta de un modelo basado en evidencia empírica*"", , 2007.",No doi,1,DOI not found
"T. Gorschek, P. Garre, S. Larsson, C. Wohlin, ""Industry evaluation of the Requirements Abstraction Model"", Requirements Engineering, 2007.",https://doi.org/10.37610/dyo.v0i35.64,1,Extraction successful
"S. Larsson, ""Key Elements of the Product Integration Process"", , 2007.",No doi,1,DOI not found
"Jonas Bergström, André Dahlqvist, ""BESMART : a framework for shifting from BESpoke to MARkeT-driven requirements engineering"", , 2007.",No doi,1,DOI not found
"M. Eriksson, ""Engineering Families of Software-Intensive Systems using Features, Goals and Scenarios"", , 2007.",No doi,1,DOI not found
"Andrigo Gomes, A. Pettersson, ""Market-Driven Requirements Engineering Process Model – MDREPM"", , 2007.",No doi,1,DOI not found
"dan Karmilasari, ""Penerapan CMMI Roadmaps dalam"", , None.",No doi,1,DOI not found
"Marian Daun, Jennifer Brings, Patricia Aluko Obe, B. Tenbergen, ""An industry survey on approaches, success factors, and barriers for technology transfer in software engineering"", Software: Practice and Experience, 2023.",https://doi.org/10.1002/spe.3200,1,Abstract not found
"D. Marijan, A. Gotlieb, ""Industry-Academia research collaboration in software engineering: The Certus model"", Inf. Softw. Technol., 2020.",https://doi.org/10.1016/j.infsof.2020.106473,1,Abstract not found
"Likang Yin, V. Filkov, ""Team Discussions and Dynamics During DevOps Tool Adoptions in OSS Projects"", 2020 35th IEEE/ACM International Conference on Automated Software Engineering (ASE), 2020.",https://doi.org/10.1145/3324884.3416640,1,Abstract not found
"D. Marijan, A. Gotlieb, ""Lessons Learned on Research Co-Creation: Making Industry-Academia Collaboration Work"", 2020 46th Euromicro Conference on Software Engineering and Advanced Applications (SEAA), 2020.",https://doi.org/10.1109/SEAA51224.2020.00053,1,Abstract not found
"Anna Maria Vollmer, Silverio Martínez-Fernández, A. Bagnato, J. Partanen, Lidia López, Pilar Rodríguez, ""Practical experiences and value of applying software analytics to manage quality"", 2019 ACM/IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM), 2019.",https://doi.org/10.1109/ESEM.2019.8870162,1,Abstract not found
"J. Molléri, K. Petersen, E. Mendes, ""CERSE - Catalog for empirical research in software engineering: A Systematic mapping study"", Inf. Softw. Technol., 2019.",https://doi.org/10.1016/j.infsof.2018.08.008,1,Extraction successful
"Jennifer Brings, Marian Daun, Sarah Brinckmann, Kevin Keller, Thorsten Weyer, ""Approaches, success factors, and barriers for technology transfer in software engineering—Results of a systematic literature review"", J. Softw. Evol. Process., 2018.",https://doi.org/10.1002/smr.1981,1,Extraction successful
"V. Silva, Helvio Jeronimo Junior, G. Travassos, ""Technical Debt Management in Brazilian Software Organizations: A Need, an Expectation, or a Fact?"", SBQS, 2018.",https://doi.org/10.1145/3275245.3275267,1,Extraction successful
"Wilfred Chinedu Okonkwo, Magda Huisman, ""The Use of System Development Methodologies in the Development of Mobile Applications: Are they Worthy of Use?"", 2018 IEEE 42nd Annual Computer Software and Applications Conference (COMPSAC), 2018.",https://doi.org/10.1109/COMPSAC.2018.10243,1,Abstract not found
"P. Ponce, A. Molina, ""Transfering Software Form Univesities to Industries: A Case Study ICTL"", 2018 IEEE International Conference on Engineering, Technology and Innovation (ICE/ITMC), 2018.",https://doi.org/10.1109/ICE.2018.8436375,1,Abstract not found
"Ivonne von Nostitz-Wallwitz, J. Krüger, Thomas Leich, ""Toward Improving Industrial Adoption: The Choice of Programming Languages and Development Environments"", 2018 IEEE/ACM 5th International Workshop on Software Engineering Research and Industrial Practice (SER&IP), 2018.",https://doi.org/10.1145/3195546.3195548,1,Extraction successful
"Katarzyna Biesialska, X. Franch, V. Muntés-Mulero, ""Protocol and Tools for Conducting Agile Software Engineering Research in an Industrial-Academic Setting: A Preliminary Study"", 2018 IEEE/ACM 6th International Workshop on Conducting Empirical Studies in Industry (CESI), 2018.",https://doi.org/10.1145/3193965.3193970,1,Extraction successful
"T. Mikkonen, C. Lassenius, T. Männistö, M. Oivo, J. Järvinen, ""Continuous and collaborative technology transfer: Software engineering research with real-time industry impact"", Inf. Softw. Technol., 2017.",https://doi.org/10.1016/J.INFSOF.2017.10.013,1,Abstract not found
"O. Terzidis, Leonid Vogel, ""A Unified Model of the Technology Push Process and Its Application in a Workshop Setting"", , 2018.",https://doi.org/10.1007/978-3-319-73509-2_6,1,Extraction successful
"Deepika Badampudi, ""Decision-making support for choosing among different component origins"", , 2018.",https://doi.org/10.1145/3131151.3131188,1,Extraction successful
"E. Barreiros, Jones O. Albuquerque, J. P. L. D. Oliveira, Helaine Lins, S. Soares, ""Programming Language Adoption as an Epidemiological Phenomenon"", SBES, 2017.",https://doi.org/10.1016/J.INFSOF.2017.01.011,1,Extraction successful
"A. Rainer, ""Using argumentation theory to analyse software practitioners' defeasible evidence, inference and belief"", Inf. Softw. Technol., 2017.",https://doi.org/10.1142/S0219622017500146,1,Extraction successful
"A. Ogunyemi, K. Johnston, ""Is Server Virtualization Implementation in Business and Public Organizations a Worthwhile Investment?"", Int. J. Inf. Technol. Decis. Mak., 2017.",https://doi.org/10.1007/s11219-016-9319-5,1,Abstract not found
"A. Mateen, M. Jahanzaib, Nayyar Iqbal, ""The Role of Quality Assurance in Software Development Projects: Project Failures and Business Performance"", ArXiv, 2017.",https://doi.org/10.1016/J.INFSOF.2016.07.006,1,Extraction successful
"V. Garousi, M. M. Eskandar, Kadir Herkiloglu, ""Industry–academia collaborations in software testing: experience and success stories from Canada and Turkey"", Software Quality Journal, 2017.",https://doi.org/10.1109/ICMIT.2016.7605009,1,Extraction successful
"V. Garousi, K. Petersen, B. Özkan, ""Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review"", Inf. Softw. Technol., 2016.",https://doi.org/10.1109/HICSS.2016.615,1,Abstract not found
"D. Jin, X. Mo, A. M. Subramanian, K. Chai, C. Hang, ""Key management processes to technology transfer success"", 2016 IEEE International Conference on Management of Innovation and Technology (ICMIT), 2016.",https://doi.org/10.1007/978-3-319-31545-4_12,1,Extraction successful
"D. Mihailescu, M. Mihailescu, S. Carlsson, ""The Evolution of an Enterprise System Implementation Methodology by Adaptation through Reflexivity"", 2016 49th Hawaii International Conference on System Sciences (HICSS), 2016.",https://doi.org/10.1007/978-3-319-26844-6_9,1,Extraction successful
"S. Amasaki, Tomoyuki Yokogawa, ""Trying to Increase the Mature Use of Agile Practices by Group Development Psychology Training — An Experiment"", , 2016.",https://doi.org/10.1109/ESEM.2015.7321189,1,Abstract not found
"K. Petersen, ""A Researcher’s Experiences in Supporting Industrial Software Process Improvement"", , 2016.",https://doi.org/10.1109/ESEM.2015.7321203,1,Extraction successful
"Richa Awasthy, S. Flint, R. Sankaranarayana, ""Towards improved Adoption: Effectiveness of Research Tools in the Real World"", QuASoQ/TDA@APSEC, 2016.",https://doi.org/10.1504/IJMEI.2015.070130,1,Extraction successful
"D. M. Fernández, S. Wagner, ""A Case Study on Artefact-Based RE Improvement in Practice"", PROFES, 2015.",https://doi.org/10.1109/GTSE.2015.14,1,Abstract not found
"Philipp Diebold, A. Vetrò, D. M. Fernández, ""An Exploratory Study on Technology Transfer in Software Engineering"", 2015 ACM/IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM), 2015.",https://doi.org/10.1145/2702123.2702412,1,Extraction successful
"Florian Grigoleit, A. Vetrò, Philipp Diebold, D. M. Fernández, Wolfgang Böhm, ""In Quest for Proper Mediums for Technology Transfer in Software Engineering"", 2015 ACM/IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM), 2015.",https://doi.org/10.1108/ITSE-09-2014-0026,1,Abstract not found
"N. Rahimi, J. Golzarian, ""Assessing the Kinect technology acceptance/diffusion into healthcare (the case of physical therapy)"", Int. J. Medical Eng. Informatics, 2015.",https://doi.org/10.1145/2652524.2652552,1,Extraction successful
"M. Staples, ""The Unending Quest for Valid, Useful Software Engineering Theories"", 2015 IEEE/ACM 4th SEMAT Workshop on a General Theory of Software Engineering, 2015.",https://doi.org/10.1145/2593690.2593696,1,Extraction successful
"Parmit K. Chilana, Amy J. Ko, J. Wobbrock, ""From User-Centered to Adoption-Centered Design: A Case Study of an HCI Research Innovation Becoming a Product"", CHI, 2015.",https://doi.org/10.1007/s10664-013-9268-6,1,Abstract not found
"Rakesh Rana, ""Software Defect Prediction Techniques in Automotive Domain: Evaluation, Selection and Adoption"", , 2015.",https://doi.org/10.1109/ESEM.2013.31,1,Extraction successful
"C. Lindholm, ""Software Risk Management in the Safety-critical Medical Device Domain - Involving a User Perspective"", , 2015.",https://doi.org/10.5120/13919-1751,1,Extraction successful
"Maria Carolina Mello Passos, ""Understanding the Belief Systems behind Software Engineering Practices: Studies on Evidence-Based Practices in an Industrial Setting"", , 2017.",https://doi.org/10.1016/j.ijinfomgt.2013.06.003,1,Extraction successful
"K. V. Aswegen, Magda Huisman, E. Taylor, ""To use or not to use? SDM utilisation in the development of LMS in South Africa"", Interact. Technol. Smart Educ., 2014.",https://doi.org/10.1145/2460999.2461020,1,Abstract not found
"Philipp Diebold, A. Vetrò, ""Bridging the gap: SE technology transfer into practice: study design and preliminary results"", ESEM '14, 2014.",https://doi.org/10.1016/j.infsof.2012.07.004,1,Abstract not found
"Silverio Martínez-Fernández, Helena Martins Marques, ""Practical experiences in designing and conducting empirical studies in industry-academia collaboration"", CESI 2014, 2014.",https://doi.org/10.1109/SBES.2012.21,1,Extraction successful
"Van Aswegen, J. Coenraad, ""The use and effectiveness of systems development methodologies in developing electronic learning systems"", , 2014.",https://doi.org/10.1007/s00766-011-0125-0,1,Extraction successful
"André Heuer, Philipp Diebold, Torsten Bandyszak, ""Supporting Technology Transfer by Providing Recommendations for Writing Structured Guidelines"", Software Engineering, 2014.",https://doi.org/10.1007/s11219-011-9138-7,1,Extraction successful
"Andreas Jedlitschka, Natalia Juristo Juzgado, H. D. Rombach, ""Reporting experiments to satisfy professionals’ information needs"", Empirical Software Engineering, 2014.",https://doi.org/10.1109/IWSPM.2011.6046204,1,Extraction successful
"Carol Passos, D. Cruzes, Arthur Hayne, Manoel G. Mendonça, ""Recommendations to the Adoption of New Software Practices: A Case Study of Team Intention and Behavior in Three Software Companies"", 2013 ACM / IEEE International Symposium on Empirical Software Engineering and Measurement, 2013.",https://doi.org/10.1109/ESEM.2011.63,1,Extraction successful
"D. Manchanda, Akashdeep Singh, N. Garg, ""An Insight upon the Effect of Quality Assurance on the Cost of Software Development"", , 2013.",https://doi.org/10.14279/tuj.eceasst.34.589,1,Extraction successful
"K. Mohan, F. Ahlemann, ""Understanding acceptance of information system development and management methodologies by actual users: A review and assessment of existing literature"", Int. J. Inf. Manag., 2013.",https://doi.org/10.1007/s10664-010-9146-4,1,Extraction successful
"P. Chillakanti, ""Secure collaboration in onboarding"", , 2013.",https://doi.org/10.1016/j.advengsoft.2010.06.007,1,Extraction successful
"M. T. Baldassarre, D. Caivano, G. Visaggio, ""Empirical studies for innovation dissemination: ten years of experience"", EASE '13, 2013.",https://doi.org/10.1145/1852786.1852812,1,Extraction successful
"Yulkeidi Martínez, C. Cachero, S. Meliá, ""MDD vs. traditional software development: A practitioner's subjective perspective"", Inf. Softw. Technol., 2013.",https://doi.org/10.1007/978-3-642-14347-2_3,1,Extraction successful
"K. Mohan, F. Ahlemann, ""Committed Use of Project Management Methodologies: Understanding the Role of Costs, Benefits, and Psychological Needs"", ICIS, 2013.",https://doi.org/10.1145/1961258.1961263,1,Extraction successful
"F. Butt, Misbah Liaqat, H. Khan, Wasif Nisar, E. Munir, ""Common Factors in the Successful Software Projects in Pakistan's Software Industry"", , 2013.",https://doi.org/10.1145/1810295.1810446,1,Extraction successful
"Vinicius H. S. Durelli, A. T. Endo, A. Simão, M. Delamaro, ""Towards Envisaging Software Testing in a Pervasive Computing World"", 2012 26th Brazilian Symposium on Software Engineering, 2012.",https://doi.org/10.1145/1810295.1810304,1,Extraction successful
"Richard Berntsson-Svensson, Yuri Sprockel, B. Regnell, S. Brinkkemper, ""Setting quality targets for coming releases with QUPER: an industrial case study"", Requirements Engineering, 2012.",https://doi.org/10.1109/ESEM.2009.5316000,1,Extraction successful
"H. Kienle, Johan Kraft, Thomas Nolte, ""System-specific static code analyses: a case study in the complex embedded systems domain"", Software Quality Journal, 2012.",https://doi.org/10.1007/s00766-009-0080-1,1,Extraction successful
"Richard Berntsson-Svensson, P. L. Parker, B. Regnell, ""A prototype tool for QUPER to support release planning of quality requirements"", 2011 Fifth International Workshop on Software Product Management (IWSPM), 2011.",https://doi.org/10.1016/j.jss.2008.12.035,1,Abstract not found
"Carol Passos, A. Braun, D. Cruzes, Manoel G. Mendonça, ""Analyzing the Impact of Beliefs in Software Project Practices"", 2011 International Symposium on Empirical Software Engineering and Measurement, 2011.",https://doi.org/10.1145/1542130.1542136,1,Extraction successful
"R. Svensson, ""Supporting Release Planning of Quality Requirements: The Quality Performance Model"", , 2011.",https://doi.org/10.1016/j.dss.2008.11.009,1,Extraction successful
"L. Berman, ""Program comprehension through sonification"", , 2011.",https://doi.org/10.1049/IET-SEN:20080026,1,Extraction successful
"K. Mohan, F. Ahlemann, ""A Theory of User Acceptance of IS Project Management Methodologies: Understanding the Influence of Psychological Determinism and Experience"", Wirtschaftsinformatik, 2011.",https://doi.org/10.1145/1414004.1414046,1,Extraction successful
"Dr. Emmanuel Ichu, ""The Role of Quality Assurance in Software Development Projects : Project Failures and Business Performance"", , 2011.",https://doi.org/10.1109/RE.2008.63,1,Extraction successful
"Carol Passos, ""Bringing Research Evidence into Software Industry Practice A Study on Evidence-based Practice in the Software Industrial Setting"", , 2011.",https://doi.org/10.14236/EWIC/EASE2008.16,1,Extraction successful
"Jari Rauhamäki, O. Laitinen, S. Sierla, S. Kuikka, ""The Role of User Guidance in the Industrial Adoption of MDE Approach"", Electron. Commun. Eur. Assoc. Softw. Sci. Technol., 2011.",https://doi.org/10.1007/978-3-540-69566-0_5,1,Extraction successful
"Martin Ivarsson, T. Gorschek, ""A method for evaluating rigor and industrial relevance of technology evaluations"", Empirical Software Engineering, 2011.",https://doi.org/10.1145/1368088.1368193,1,Extraction successful
"P. V. D. Spek, ""Managing software evolution in embedded systems"", , 2010.",https://doi.org/10.1007/978-1-84800-044-5_10,1,Extraction successful
"María Díaz-Ley, Félix García, M. Piattini, ""MIS-PyME software measurement capability maturity model - Supporting the definition of software measurement programs and capability determination"", Adv. Eng. Softw., 2010.",https://doi.org/10.1007/978-1-84800-044-5,1,Abstract not found
"Andreas Jedlitschka, ""Evaluating a model of software managers' information needs: an experiment"", ESEM '10, 2010.",https://doi.org/10.1109/AGILE.2007.43,1,Extraction successful
"Vladimir Mandic, L. Harjumaa, Jouni Markkula, M. Oivo, ""Early Empirical Assessment of the Practical Value of GQM+Strategies"", ICSP, 2010.",https://doi.org/10.1109/FOSE.2007.16,1,Extraction successful
"Richard Berntsson-Svensson, B. Regnell, A. Aurum, ""Towards modeling guidelines for capturing the cost of improving software product quality in release planning"", PROFES '10, 2010.",https://doi.org/10.1109/MS.2006.147,1,Extraction successful
"R. Wieringa, ""Design science methodology: principles and practice"", 2010 ACM/IEEE 32nd International Conference on Software Engineering, 2010.",https://doi.org/10.1145/1138046.1138052,1,Extraction successful
"Thomas Aschauer, G. Dauenhauer, W. Pree, ""A modeling language's evolution driven by tight interaction between academia and industry"", 2010 ACM/IEEE 32nd International Conference on Software Engineering, 2010.",https://doi.org/10.1145/1138046.1138057,1,Extraction successful
"Martin Ivarsson, ""Experience driven software process assessment and improvement"", , 2010.",https://doi.org/10.1109/TSE.2005.105,1,Extraction successful
"R. García-Castro, ""Chapter XIV Benchmarking in the Semantic Web"", , 2010.",https://doi.org/10.1109/METRICS.2005.6,1,Extraction successful
"P. V. D. Laar, ""Observations from the Industry-as-Laboratory Research Project Darwin 1"", , 2010.",https://doi.org/10.18725/OPARU-318,1,Abstract not found
"P. Saripalli, ""Decision support material to incorporate quality requirements technologies: a systematic literature review and industrial interviews"", , 2010.",https://doi.org/10.1145/1082983.1083121,1,Extraction successful
"Christer Thörn, ""On the Quality of Feature Models"", , 2010.",https://doi.org/10.1109/ASWEC.2005.46,1,Extraction successful
"D. Mihailescu, ""What characterizes an Enterprise Systems Implementation Methodology?"", AMCIS, 2010.",https://doi.org/10.1145/1083106.1083121,1,Abstract not found
