References,DOIS,Iteration,Status
"V. Sekar, M. Armendariz, K. Entesari, ""A 1.2–1.6-GHz Substrate-Integrated-Waveguide RF MEMS Tunable Filter"", IEEE Transactions on Microwave Theory and Techniques, 2011.",https://doi.org/10.1109/TMTT.2011.2109006,2.0,Extraction successful
"M. Salazar-Palma, T. Sarkar, ""Analytical synthesis of microwave multiport networks"", 2004 IEEE MTT-S International Microwave Symposium Digest (IEEE Cat. No.04CH37535), 2004.",https://doi.org/10.1109/MWSYM.2004.1336009,2.0,Extraction successful
"L. Pelliccia, F. Cacciamani, C. Tomassoni, R. Sorrentino, ""Ultra-compact high-performance filters based on TM dual-mode dielectric-loaded cavities"", International Journal of Microwave and Wireless Technologies, 2013.",https://doi.org/10.1017/S1759078713001001,2.0,Extraction successful
"Xinen Zhu, V. Lee, J. Phillips, A. Mortazawi, ""An Intrinsically Switchable FBAR Filter Based on Barium Titanate Thin Films"", IEEE Microwave and Wireless Components Letters, 2009.",https://doi.org/10.1109/LMWC.2009.2020013,2.0,Extraction successful
"V. Nocella, F. Cacciamani, C. Tomassoni, R. Sorrentino, L. Pelliccia, ""Dual-band filters based on TM dual-mode cavities"", 2014 44th European Microwave Conference, 2014.",https://doi.org/10.1109/EUMC.2014.6986399,2.0,Extraction successful
"R. Cameron, ""Advanced coupling matrix synthesis techniques for microwave filters"", , 2003.",https://doi.org/10.1109/TMTT.2002.806937,2.0,Done already in 1.0
"J. D. Larson, P. Bradley, S. Wartenberg, R. Ruby, ""Modified Butterworth-Van Dyke circuit for FBAR resonators and automated measurement system"", 2000 IEEE Ultrasonics Symposium. Proceedings. An International Symposium (Cat. No.00CH37121), 2000.",https://doi.org/10.1109/ULTSYM.2000.922679,2.0,Extraction successful
"G. Saddik, D. Boesch, S. Stemmer, R. York, ""Strontium titanate DC electric field switchable and tunable bulk acoustic wave solidly mounted resonator"", 2008 IEEE MTT-S International Microwave Symposium Digest, 2008.",https://doi.org/10.1109/MWSYM.2008.4633289,2.0,Extraction successful
"A. Doghri, T. Djerafi, A. Ghiotto, Ke Wu, ""Substrate Integrated Waveguide Directional Couplers for Compact Three-Dimensional Integrated Circuits"", IEEE Transactions on Microwave Theory and Techniques, 2015.",https://doi.org/10.1109/TMTT.2014.2376560,2.0,Extraction successful
"F. Arndt, T. Duschak, U. Papziner, P. Rolappe, ""Asymmetric iris coupled cavity filters with stopband poles"", IEEE International Digest on Microwave Symposium, 1990.",https://doi.org/10.1109/MWSYM.1990.99559,2.0,Extraction successful
"C. Tomassoni, R. Sorrentino, ""A New Class of Pseudoelliptic Waveguide Filters Using Dual-Post Resonators"", IEEE Transactions on Microwave Theory and Techniques, 2013.",https://doi.org/10.1109/TMTT.2013.2258171,2.0,Extraction successful
"Ke-Li Wu, Wei Meng, ""A Direct Synthesis Approach for Microwave Filters With a Complex Load and Its Application to Direct Diplexer Design"", IEEE Transactions on Microwave Theory and Techniques, 2007.",https://doi.org/10.1109/TMTT.2007.895175,2.0,Extraction successful
"G. Macchiarella, S. Tamiazzo, ""Generation of canonical forms for multiport filtering networks"", 2014 IEEE MTT-S International Microwave Symposium (IMS2014), 2014.",https://doi.org/10.1109/MWSYM.2014.6848300,2.0,Extraction successful
"V. Lee, Seungku Lee, S. A. Sis, A. Mortazawi, ""Large signal performance of ferroelectric FBARs"", 2012 IEEE/MTT-S International Microwave Symposium Digest, 2012.",https://doi.org/10.1109/MWSYM.2012.6259695,2.0,Extraction successful
"J. Berge, M. Norling, A. Vorobiev, S. Gevorgian, ""Field and temperature dependent parameters of the dc field induced resonances in BaxSr1−xTiO3-based tunable thin film bulk acoustic resonators"", , 2008.",https://doi.org/10.1063/1.2896585,2.0,Extraction successful
"R. Mahameed, N. Sinha, M. Pisani, G. Piazza, ""Dual-Beam Actuation of Piezoelectric AlN RF MEMS Switches Monolithically Integrated with AlN Contour-Mode Resonators"", , 2008.",https://doi.org/10.1088/0960-1317/18/10/105011,2.0,Extraction successful
"Sanghoon Shin, ""Direct Synthesis of Elliptic Bandstop Filter Using Transformations"", 2007 IEEE/MTT-S International Microwave Symposium, 2007.",https://doi.org/10.1109/MWSYM.2007.380345,2.0,Extraction successful
"Yuliang Zheng, M. Sazegar, H. Maune, Xianghui Zhou, J. Binder, R. Jakoby, ""Compact Substrate Integrated Waveguide Tunable Filter Based on Ferroelectric Ceramics"", IEEE Microwave and Wireless Components Letters, 2011.",https://doi.org/10.1109/LMWC.2011.2162615,2.0,Extraction successful
"Sheng-Shian Li, Yu-Wei Lin, Z. Ren, C. Nguyen, ""Self-switching vibrating micromechanical filter bank"", Proceedings of the 2005 IEEE International Frequency Control Symposium and Exposition, 2005., 2005.",https://doi.org/10.1109/FREQ.2005.1573915,2.0,Extraction successful
"G. Iguchi, M. Tsuji, H. Shigesawa, ""Negative coupling between TE/sub 10/ and TE/sub 20/ modes for use in evanescent-mode bandpass filters and their field-theoretic CAD"", 1994 IEEE MTT-S International Microwave Symposium Digest (Cat. No.94CH3389-4), 1994.",https://doi.org/10.1109/MWSYM.1994.335528,2.0,Extraction successful
"D. Stephens, P. Young, I. Robertson, ""Millimeter-wave substrate integrated waveguides and filters in photoimageable thick-film technology"", IEEE Transactions on Microwave Theory and Techniques, 2005.",https://doi.org/10.1109/TMTT.2005.859862,2.0,Extraction successful
"I. Hunter, ""Theory and Design of Microwave Filters"", , 2001.",https://doi.org/10.1049/pbew048e,2.0,Abstract not found
"Ke Wu, ""Substrate Integrated Circuits (SICs) for Terahertz Electronics and Photonics: Current Status and Future Outlook"", German Microwave Conference Digest of Papers, 2010.",https://doi.org/10.1515/FREQ.2011.037,2.0,Extraction successful
"R. Cameron, Ming Yu, ""Design of manifold-coupled multiplexers"", IEEE Microwave Magazine, 2007.",https://doi.org/10.1109/MMM.2007.904715,2.0,Extraction successful
"M. Oldoni, G. Macchiarella, S. Bellini, ""Accurate Computation of Poles of a Lossless Multiport Network via Cepstrum Analysis"", IEEE Microwave and Wireless Components Letters, 2013.",https://doi.org/10.1109/LMWC.2013.2239970,2.0,Extraction successful
"C. Tomassoni, S. Bastioli, R. Sorrentino, ""Generalized TM Dual-Mode Cavity Filters"", IEEE Transactions on Microwave Theory and Techniques, 2011.",https://doi.org/10.1109/TMTT.2011.2172622,2.0,Extraction successful
"Xiaoping Chen, Ke Wu, ""Substrate Integrated Waveguide Cross-Coupled Filter With Negative Coupling Structure"", IEEE Transactions on Microwave Theory and Techniques, 2008.",https://doi.org/10.1109/TMTT.2007.912222,2.0,Extraction successful
"S. Bastioli, L. Marcaccioli, C. Tomassoni, R. Sorrentino, ""Ultra-compact highly-selective dual-mode pseudoelliptic filters"", , 2010.",https://doi.org/10.1049/EL.2010.2971,2.0,Extraction successful
"Xiaoping Chen, Ke Wu, ""Substrate Integrated Waveguide Filters: Practical Aspects and Design Considerations"", IEEE Microwave Magazine, 2014.",https://doi.org/10.1109/MMM.2014.2355751,2.0,Extraction successful
"S. Bastioli, ""Nonresonating Mode Waveguide Filters"", IEEE Microwave Magazine, 2011.",https://doi.org/10.1109/MMM.2011.942009,2.0,Extraction successful
"J. Barrera, G. Huff, ""Analysis of a Variable SIW Resonator Enabled by Dielectric Material Perturbations and Applications"", IEEE Transactions on Microwave Theory and Techniques, 2013.",https://doi.org/10.1109/TMTT.2012.2226052,2.0,Extraction successful
"Liwen Huang, I. Robertson, Weiwei Wu, N. Yuan, ""Substrate integrated waveguide filters with broadside-coupled complementary split ring resonators"", , 2013.",https://doi.org/10.1049/IET-MAP.2013.0117,2.0,Extraction successful
"S. Bastioli, L. Marcaccioli, R. Sorrentino, ""Waveguide Pseudoelliptic Filters Using Slant and Transverse Rectangular Ridge Resonators"", IEEE Transactions on Microwave Theory and Techniques, 2008.",https://doi.org/10.1109/TMTT.2008.2007137,2.0,Extraction successful
"J. Rhodes, S. Alseyab, ""The generalized chebyshev low-pass prototype filter"", , 1980.",https://doi.org/10.1002/CTA.4490080205,2.0,Extraction successful
"C. Tomassoni, S. Bastioli, R. Snyder, ""Pseudo-elliptic in-line filters with dielectric resonators in propagating waveguide"", 2015 IEEE MTT-S International Microwave Symposium, 2015.",https://doi.org/10.1109/MWSYM.2015.7166758,2.0,Extraction successful
"H. Tang, W. Hong, Jixin Chen, G. Luo, Ke Wu, ""Development of Millimeter-Wave Planar Diplexers Based on Complementary Characters of Dual-Mode Substrate Integrated Waveguide Filters With Circular and Elliptic Cavities"", IEEE Transactions on Microwave Theory and Techniques, 2007.",https://doi.org/10.1109/TMTT.2007.893655,2.0,Extraction successful
"M. Guglielmi, F. Montauti, L. Pellegrini, P. Arcioni, ""Implementing transmission zeros in inductive-window bandpass filters"", , 1995.",https://doi.org/10.1109/22.402281,2.0,Extraction successful
"J. Berge, A. Vorobiev, W. Steichen, S. Gevorgian, ""Tunable Solidly Mounted Thin Film Bulk Acoustic Resonators Based on Ba$_{x}{{\hbox{Sr}}_{1-x}}{\hbox{TiO}}_{3}$  Films"", IEEE Microwave and Wireless Components Letters, 2007.",https://doi.org/10.1109/LMWC.2007.903445,2.0,Extraction successful
"S. Gevorgian, ""Ferroelectrics in Microwave Devices, Circuits and Systems"", , 2009.",https://doi.org/10.1007/978-1-84882-507-9,2.0,Abstract not found
"Zhang Zhen-yu, Ke Wu, N. Yang, ""A Millimeter-Wave Sub-Harmonic Self-Oscillating Mixer Using Dual-Mode Substrate Integrated Waveguide Cavity"", IEEE Transactions on Microwave Theory and Techniques, 2010.",https://doi.org/10.1109/TMTT.2010.2045565,2.0,Extraction successful
"Xiao-Ping Chen, Ke Wu, D. Drolet, ""Substrate Integrated Waveguide Filter With Improved Stopband Performance for Satellite Ground Terminal"", IEEE Transactions on Microwave Theory and Techniques, 2009.",https://doi.org/10.1109/TMTT.2009.2013316,2.0,Extraction successful
"A. Anand, J. Small, D. Peroulis, X. Liu, ""Theory and Design of Octave Tunable Filters With Lumped Tuning Elements"", IEEE Transactions on Microwave Theory and Techniques, 2013.",https://doi.org/10.1109/TMTT.2013.2287674,2.0,Extraction successful
"M. Hoft, F. Yousif, ""Orthogonal Coaxial Cavity Filters With Distributed Cross-Coupling"", IEEE Microwave and Wireless Components Letters, 2011.",https://doi.org/10.1109/LMWC.2011.2165533,2.0,Extraction successful
"Xiaoping Chen, Ke Wu, ""Substrate Integrated Waveguide Filter: Basic Design Rules and Fundamental Structure Features"", IEEE Microwave Magazine, 2014.",https://doi.org/10.1109/MMM.2014.2321263,2.0,Extraction successful
"R. Snyder, ""A compact, high power notch filter with adjustable F/sub 0/ and bandwidth"", , 1994.",https://doi.org/10.1109/22.299735,2.0,Extraction successful
"S. Bastioli, R. Snyder, ""Inline Pseudoelliptic  ${\rm TE}_{01\delta}$-Mode Dielectric Resonator Filters Using Multiple Evanescent Modes to Selectively Bypass Orthogonal Resonators"", IEEE Transactions on Microwave Theory and Techniques, 2012.",https://doi.org/10.1109/TMTT.2012.2222659,2.0,Extraction successful
"U. Rosenberg, S. Amari, J. Bornemann, ""Inline TM/sub 110/-mode filters with high-design flexibility by utilizing bypass couplings of nonresonating TE/sub 10/01/ modes"", , 2003.",https://doi.org/10.1109/TMTT.2003.812577,2.0,Extraction successful
"S. Bastioli, C. Tomassoni, R. Sorrentino, ""TM dual-mode pseudoelliptic filters using nonresonating modes"", 2010 IEEE MTT-S International Microwave Symposium, 2010.",https://doi.org/10.1109/MWSYM.2010.5518108,2.0,Extraction successful
"R. Levy, ""Generalized Rational Function Approximation in Finite Intervals Using Zolotarev Functions"", , 1970.",https://doi.org/10.1109/TMTT.1970.1127411,2.0,Extraction successful
"Sangkil Kim, B. Cook, J. Cooper, A. Traille, A. Georgiadis, H. Aubert, M. Tentzeris, ""A novel dual-band retro-directive reflector array on paper utilizing Substrate Integrated Waveguide (SIW) and inkjet printing technologies for chipless RFID tag and sensor applications"", 2013 IEEE MTT-S International Microwave Symposium Digest (MTT), 2013.",https://doi.org/10.1109/MWSYM.2013.6697704,2.0,Extraction successful
"Rui‐Sen Chen, Sai‐Wai Wong, Lei Zhu, Q. Chu, ""Wideband Bandpass Filter Using U-Slotted Substrate Integrated Waveguide (SIW) Cavities"", IEEE Microwave and Wireless Components Letters, 2015.",https://doi.org/10.1109/LMWC.2014.2363291,2.0,Extraction successful
"L. Szydlowski, N. Leszczynska, M. Mrozowski, ""Dimensional Synthesis of Coupled-Resonator Pseudoelliptic Microwave Bandpass Filters With Constant and Dispersive Couplings"", IEEE Transactions on Microwave Theory and Techniques, 2014.",https://doi.org/10.1109/TMTT.2014.2332500,2.0,Extraction successful
"K. Chin, Chih-Chun Chang, C. Chen, Zengxu Guo, Desong Wang, W. Che, ""LTCC Multilayered Substrate-Integrated Waveguide Filter With Enhanced Frequency Selectivity for System-in-Package Applications"", IEEE Transactions on Components, Packaging and Manufacturing Technology, 2014.",https://doi.org/10.1109/TCPMT.2013.2294720,2.0,Extraction successful
"Seungku Lee, V. Lee, S. A. Sis, A. Mortazawi, ""Linearity analysis of intrinsically switchable ferroelectric FBAR filters"", 2013 IEEE MTT-S International Microwave Symposium Digest (MTT), 2013.",https://doi.org/10.1109/MWSYM.2013.6697782,2.0,Extraction successful
"D. Deslandes, Ke Wu, ""Accurate modeling, wave mechanisms, and design considerations of a substrate integrated waveguide"", IEEE Transactions on Microwave Theory and Techniques, 2006.",https://doi.org/10.1109/TMTT.2006.875807,2.0,Extraction successful
"V. Lee, Seungku Lee, S. A. Sis, A. Mortazawi, ""Switching reliability and switching speed of barium strontium titanate (BST) BAW devices"", 2014 44th European Microwave Conference, 2014.",https://doi.org/10.1109/EUMC.2014.6986480,2.0,Extraction successful
"A. Guyette, I. Hunter, R. Pollard, ""The Design of Microwave Bandpass Filters Using Resonators With Nonuniform$ Q$"", IEEE Transactions on Microwave Theory and Techniques, 2006.",https://doi.org/10.1109/TMTT.2006.884627,2.0,Done already in 1.0
"G. Luo, W. Hong, H. Tang, Ji Xin Chen, X. Yin, Z. Kuai, Ke Wu, ""Filtenna Consisting of Horn Antenna and Substrate Integrated Waveguide Cavity FSS"", IEEE Transactions on Antennas and Propagation, 2007.",https://doi.org/10.1109/TAP.2006.888459,2.0,Extraction successful
"Xiaoping Chen, Ke Wu, Zhao-Long Li, ""Dual-Band and Triple-Band Substrate Integrated Waveguide Filters With Chebyshev and Quasi-Elliptic Responses"", IEEE Transactions on Microwave Theory and Techniques, 2007.",https://doi.org/10.1109/TMTT.2007.909603,2.0,Extraction successful
"V. Lee, S. A. Sis, Seungku Lee, A. Mortazawi, ""Intrinsically switchable ferroelectric bulk acoustic wave filters based on barium strontium titanate thin films"", 2013 IEEE International Wireless Symposium (IWS), 2013.",https://doi.org/10.1109/IEEE-IWS.2013.6616782,2.0,Extraction successful
"J. Rhodes, C. I. Mobbs, ""Explicit design of remote‐tuned combiner for GSM and WCDMA signals"", Int. J. Circuit Theory Appl., 2007.",https://doi.org/10.1002/cta.429,2.0,Extraction successful
"Seungku Lee, V. Lee, S. A. Sis, A. Mortazawi, ""Physics-based large-signal modeling of intrinsically tunable and switchable ferroelectric FBARs"", 2014 IEEE MTT-S International Microwave Symposium (IMS2014), 2014.",https://doi.org/10.1109/MWSYM.2014.6848610,2.0,Extraction successful
"S. A. Sis, V. Lee, Seungku Lee, A. Mortazawi, ""Intrinsically switchable thin film ferroelectric resonators utilizing electric field induced piezoelectric effect"", 2013 IEEE International Wireless Symposium (IWS), 2013.",https://doi.org/10.1109/IEEE-IWS.2013.6616787,2.0,Extraction successful
"G. Macchiarella, S. Tamiazzo, ""Design techniques for dual-passband filters"", IEEE Transactions on Microwave Theory and Techniques, 2005.",https://doi.org/10.1109/TMTT.2005.855749,2.0,Extraction successful
"S. A. Sis, V. Lee, J. Phillips, A. Mortazawi, ""Intrinsically switchable thin film ferroelectric resonators"", 2012 IEEE/MTT-S International Microwave Symposium Digest, 2012.",https://doi.org/10.1109/MWSYM.2012.6259744,2.0,Extraction successful
"Xiaoping Chen, Ke Wu, ""Substrate Integrated Waveguide Filters: Design Techniques and Structure Innovations"", IEEE Microwave Magazine, 2014.",https://doi.org/10.1109/MMM.2014.2332886,2.0,Extraction successful
"M. Esmaeili, J. Bornemann, ""Substrate Integrated Waveguide Triple-Passband Dual-Stopband Filter Using Six Cascaded Singlets"", IEEE Microwave and Wireless Components Letters, 2014.",https://doi.org/10.1109/LMWC.2014.2316242,2.0,Extraction successful
"S. Bastioli, C. Tomassoni, R. Sorrentino, ""A New Class of Waveguide Dual-Mode Filters Using TM and Nonresonating Modes"", IEEE Transactions on Microwave Theory and Techniques, 2010.",https://doi.org/10.1109/TMTT.2010.2086068,2.0,Extraction successful
"H. Orchard, G. Temes, ""Filter Design Using Transformed Variables"", , 1968.",https://doi.org/10.1109/TCT.1968.1082870,2.0,Extraction successful
"S. Alseyab, ""A Novel Class of Generalized Chebyshev Low-Pass Prototype for Suspended Substrate Stripline Filters"", , 1982.",https://doi.org/10.1109/TMTT.1982.1131258,2.0,Extraction successful
"Seungku Lee, V. Lee, S. A. Sis, A. Mortazawi, ""Large-Signal Performance and Modeling of Intrinsically Switchable Ferroelectric FBARs"", IEEE Transactions on Microwave Theory and Techniques, 2013.",https://doi.org/10.1109/TMTT.2012.2225442,2.0,Extraction successful
"M. Bozzi, A. Georgiadis, Ke Wu, ""Review of substrate-integrated waveguide circuits and antennas"", , 2011.",https://doi.org/10.1049/IET-MAP.2010.0463,2.0,Extraction successful
"Ying Wang, Ming Yu, ""True Inline Cross-Coupled Coaxial Cavity Filters"", IEEE Transactions on Microwave Theory and Techniques, 2009.",https://doi.org/10.1109/TMTT.2009.2034221,2.0,Extraction successful
"S. Bastioli, R. Snyder, ""In-line eighth-order pseudoelliptic filter using dielectric resonator quadruplets implemented using bypassing evanescent modes"", 2013 IEEE International Wireless Symposium (IWS), 2013.",https://doi.org/10.1109/IEEE-IWS.2013.6616703,2.0,Extraction successful
"Xiaoping Chen, Wei Hong, T. Cui, Jixin Chen, Ke Wu, ""Substrate integrated waveguide (SIW) linear phase filter"", IEEE Microwave and Wireless Components Letters, 2005.",https://doi.org/10.1109/LMWC.2005.859021,2.0,Extraction successful
"G. Macchiarella, S. Tamiazzo, ""Novel Approach to the Synthesis of Microwave Diplexers"", IEEE Transactions on Microwave Theory and Techniques, 2006.",https://doi.org/10.1109/TMTT.2006.885909,2.0,Extraction successful
"M. Bozzi, L. Perregrini, Ke Wu, ""Modeling of Conductor, Dielectric, and Radiation Losses in Substrate Integrated Waveguide by the Boundary Integral-Resonant Mode Expansion Method"", IEEE Transactions on Microwave Theory and Techniques, 2008.",https://doi.org/10.1109/TMTT.2008.2007140,2.0,Extraction successful
"G. Saddik, R. York, ""Temperature dependence of DC voltage activated Ba0.5Sr0.5TiO3 solidly mounted resonator"", 2012 IEEE/MTT-S International Microwave Symposium Digest, 2012.",https://doi.org/10.1109/MWSYM.2012.6259739,2.0,Extraction successful
"S. A. Sis, Seungku Lee, V. Lee, A. Bayraktaroglu, J. Phillips, A. Mortazawi, ""Intrinsically switchable, high-Q ferroelectric-on-silicon composite film bulk acoustic resonators"", IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control, 2014.",https://doi.org/10.1109/TUFFC.2014.6722609,2.0,Extraction successful
"H. Chien, Tze-Min Shen, Ting-Yi Huang, Wei-Hsin Wang, R. Wu, ""Miniaturized Bandpass Filters With Double-Folded Substrate Integrated Waveguide Resonators in LTCC"", IEEE Transactions on Microwave Theory and Techniques, 2009.",https://doi.org/10.1109/TMTT.2009.2022591,2.0,Extraction successful
"R. Melamud, S. Chandorkar, Bongsang Kim, H. Lee, J. Salvia, G. Bahl, M. Hopcroft, T. Kenny, ""Temperature-Insensitive Composite Micromechanical Resonators"", Journal of Microelectromechanical Systems, 2009.",https://doi.org/10.1109/JMEMS.2009.2030074,2.0,Extraction successful
"Fei Xiao, ""Direct Synthesis Technique for Dual-Passband Filters: Superposition Approach"", IEEE Transactions on Circuits and Systems II: Express Briefs, 2013.",https://doi.org/10.1109/TCSII.2013.2251950,2.0,Extraction successful
"R. Snyder, ""Quasi-elliptic compact high-power notch filters using a mixed lumped and distributed circuit"", , 1999.",https://doi.org/10.1109/22.754889,2.0,Extraction successful
"Evaristo Musonda, I. Hunter, ""Synthesis of general Chebyshev characteristic function for dual (single) bandpass filters"", 2015 IEEE MTT-S International Microwave Symposium, 2015.",https://doi.org/10.1109/MWSYM.2015.7166710,2.0,Extraction successful
"J. Rhodes, I. Hunter, ""Synthesis of reflection-mode prototype networks with dissipative circuit elements"", , 1997.",https://doi.org/10.1049/IP-MAP:19971410,2.0,Extraction successful
"J. Rhodes, ""Design of high-power multiplexers with interacting, synchronously tunable channels"", Int. J. Circuit Theory Appl., 1993.",https://doi.org/10.1002/cta.4490210304,2.0,Extraction successful
"S. Adhikari, A. Ghiotto, Ke Wu, ""Simultaneous Electric and Magnetic Two-Dimensionally Tuned Parameter-Agile SIW Devices"", IEEE Transactions on Microwave Theory and Techniques, 2013.",https://doi.org/10.1109/TMTT.2012.2226058,2.0,Extraction successful
"R. Moro, S. Agneessens, H. Rogier, A. Dierck, M. Bozzi, ""Textile Microwave Components in Substrate Integrated Waveguide Technology"", IEEE Transactions on Microwave Theory and Techniques, 2015.",https://doi.org/10.1109/TMTT.2014.2387272,2.0,Extraction successful
"R. Snyder, ""Quasi-elliptic compact high-power notch filters with selectivity both below and above the notched passband"", 2014 IEEE International Wireless Symposium (IWS 2014), 2014.",https://doi.org/10.1109/IEEE-IWS.2014.6864179,2.0,Extraction successful
"Xinen Zhu, J. Phillips, A. Mortazawi, ""A DC Voltage Dependant Switchable Thin Film Bulk Wave Acoustic Resonator Using Ferroelectric Thin Film"", 2007 IEEE/MTT-S International Microwave Symposium, 2007.",https://doi.org/10.1109/MWSYM.2007.380009,2.0,Extraction successful
"Ke Wu, F. Boone, ""Guided-wave properties of synthesized nonradiative dielectric waveguide for substrate integrated circuits (SICs)"", 2001 IEEE MTT-S International Microwave Sympsoium Digest (Cat. No.01CH37157), 2001.",https://doi.org/10.1109/MWSYM.2001.966995,2.0,Extraction successful
"Peng Chu, W. Hong, Linlin Dai, H. Tang, Jixin Chen, Z. Hao, Xi-Cheng Zhu, Ke Wu, ""A Planar Bandpass Filter Implemented With a Hybrid Structure of Substrate Integrated Waveguide and Coplanar Waveguide"", IEEE Transactions on Microwave Theory and Techniques, 2014.",https://doi.org/10.1109/TMTT.2013.2294861,2.0,Extraction successful
"Seungku Lee, Milad Zolfagharloo Koohi, S. A. Sis, V. Lee, A. Mortazawi, ""Temperature dependent characteristics of intrinsically switchable ferroelectric composite FBARs"", 2015 IEEE MTT-S International Microwave Symposium, 2015.",https://doi.org/10.1109/MWSYM.2015.7167036,2.0,Extraction successful
"R. Levy, R. Snyder, G. Matthaei, ""Design of microwave filters"", , 2002.",https://doi.org/10.1109/22.989962,2.0,Extraction successful
"Ke Wu, D. Deslandes, Y. Cassivi, ""The substrate integrated circuits - a new concept for high-frequency electronics and optoelectronics"", 6th International Conference on Telecommunications in Modern Satellite, Cable and Broadcasting Service, 2003. TELSIKS 2003., 2003.",https://doi.org/10.1109/TELSKS.2003.1246173,2.0,Extraction successful
"F. Xu, Ke Wu, ""Guided-wave and leakage characteristics of substrate integrated waveguide"", IMS 2005, 2005.",https://doi.org/10.1109/TMTT.2004.839303,2.0,Extraction successful
"S. Bastioli, R. Snyder, ""Waveguide evanescent mode filters using high-Q bypassed cavities for extreme close-in rejection"", 2014 44th European Microwave Conference, 2014.",https://doi.org/10.1109/EUMC.2014.6986398,2.0,Extraction successful
"D. Deslandes, K. Wu, ""Integrated microstrip and rectangular waveguide in planar form"", IEEE Microwave and Wireless Components Letters, 2001.",https://doi.org/10.1109/7260.914305,2.0,Extraction successful
"Fang Zhu, W. Hong, Jixin Chen, Ke Wu, ""Cross-Coupled Substrate Integrated Waveguide Filters With Improved Stopband Performance"", IEEE Microwave and Wireless Components Letters, 2012.",https://doi.org/10.1109/LMWC.2012.2228174,2.0,Extraction successful
"S. Amari, U. Rosenberg, ""Characteristics of cross (bypass) coupling through higher/lower order modes and their applications in elliptic filter design"", IEEE Transactions on Microwave Theory and Techniques, 2005.",https://doi.org/10.1109/TMTT.2005.855359,2.0,Extraction successful
"Ming Yu, Wai-Cheung Tang, A. Malarky, V. Dokas, R. Cameron, Ying Wang, ""Predistortion technique for cross-coupled filters and its application to satellite communication systems"", , 2003.",https://doi.org/10.1109/TMTT.2003.820172,2.0,Extraction successful
"G. Macchiarella, S. Tamiazzo, ""Design of triplexer combiners for base stations of mobile communications"", 2010 IEEE MTT-S International Microwave Symposium, 2010.",https://doi.org/10.1109/MWSYM.2010.5515617,2.0,Extraction successful
"D. Deslandes, Ke Wu, ""Analysis and design of current probe transition from grounded coplanar to substrate integrated rectangular waveguides"", IEEE Transactions on Microwave Theory and Techniques, 2005.",https://doi.org/10.1109/TMTT.2005.852778,2.0,Extraction successful
"R. Levy, R. Snyder, Sanghoon Shin, ""Bandstop filters with extended upper passbands"", IEEE Transactions on Microwave Theory and Techniques, 2006.",https://doi.org/10.1109/TMTT.2006.875804,2.0,Extraction successful
"D. Deslandes, Ke Wu, ""Single-substrate integration technique of planar circuits and waveguide filters"", , 2003.",https://doi.org/10.1109/TMTT.2002.807820,2.0,Extraction successful
"S. Bastioli, R. Snyder, ""Quasi-elliptic evanescent-mode filters using non-resonating mode waveguide cavities"", International Journal of Microwave and Wireless Technologies, 2015.",https://doi.org/10.1017/S1759078715000197,2.0,Extraction successful
"Yuan Dan Dong, Tao Yang, T. Itoh, ""Substrate Integrated Waveguide Loaded by Complementary Split-Ring Resonators and Its Applications to Miniaturized Waveguide Filters"", IEEE Transactions on Microwave Theory and Techniques, 2009.",https://doi.org/10.1109/TMTT.2009.2027156,2.0,Extraction successful
"R. Snyder, Sanghoon Shin, ""Parallel Coupled Line Notch Filter with Wide Spurious-Free Passbands"", IEEE MTT-S International Microwave Symposium Digest, 2005., 2005.",https://doi.org/10.1109/MWSYM.2005.1516573,2.0,Extraction successful
"S. Bastioli, R. Snyder, ""Evanescent mode filters using strongly-coupled resonator pairs"", 2013 IEEE MTT-S International Microwave Symposium Digest (MTT), 2013.",https://doi.org/10.1109/MWSYM.2013.6697432,2.0,Extraction successful
"M. Oldoni, G. Macchiarella, G. Gentili, C. Ernst, ""A New Approach to the Synthesis of Microwave Lossy Filters"", IEEE Transactions on Microwave Theory and Techniques, 2010.",https://doi.org/10.1109/TMTT.2010.2045534,2.0,Extraction successful
"A. Vorobiev, S. Gevorgian, ""Improved tunable performance of high Q-factor BaxSr1−xTiO3 film bulk acoustic wave resonators"", 2012 7th European Microwave Integrated Circuit Conference, 2012.",https://doi.org/10.1063/1.3441413,2.0,Extraction successful
"G. Iguchi, M. Tsuji, H. Shigesawa, ""NEGATIVE COUPLING BETWEEN TE, AND TE,, MODES FOR USE IN EVANESCENT-MODE BANDPASS FILTERS AND THEIR FIELD-THEORETIC CAD"", , 1994.",https://doi.org/10.1109/mwsym.1994.335528,2.0,Extraction successful
"F. Seyfert, M. Olivi, S. Bila, H. Ezzeddine, ""Nevanlinna Pick interpolation and multiplexer synthesis"", , 2012.",No doi,2.0,DOI not found
"Seungku Lee, V. Lee, S. A. Sis, A. Mortazawi, ""Large signal modeling of switchable ferroelectric FBARs"", 2012 7th European Microwave Integrated Circuit Conference, 2012.",https://doi.org/10.1109/mwsym.2012.6259695,2.0,Extraction successful
"R. Snyder, ""Composite dielectric-loaded resonators for highly-stable bandstop and bandpass filters"", 18-th INTERNATIONAL CONFERENCE ON MICROWAVES, RADAR AND WIRELESS COMMUNICATIONS, 2010.",No doi,2.0,DOI not found
