References,DOIS,Iteration,Status
"P. Checkland, ""Systems Thinking, Systems Practice"", , 1981.",https://doi.org/10.1016/0377-2217(82)90206-5,1,Abstract not found
"I. Benbasat, A. Dexter, R. Mantha, ""Impact of Organizational Maturity on Information System Skill Needs"", MIS Q., 1980.",https://doi.org/10.2307/248865,1,Extraction successful
"R. Boland, ""The Process and Product of System Design"", , 1978.",https://doi.org/10.1287/MNSC.24.9.887,1,Extraction successful
"K. Nygaard, Olav Terje Bergo, ""The Trade Unions ‐ New users of research"", , 1975.",https://doi.org/10.1108/EB055278,1,Extraction successful
"R. Rapoport, ""Three Dilemmas in Action Research"", , 1970.",https://doi.org/10.1177/001872677002300601,1,Abstract not found
"J. Iversen, P. Nielsen, P. Nielsen, ""Risk Management in Process Action Teams"", , 2002.",No doi,1,DOI not found
"L. Mathiassen, Gro Bjerknes, C. Kristensen, ""Improving Customer Relations"", , 2002.",No doi,1,DOI not found
"Pouya Pourkomeylian, ""Software Practice Improvement"", , 2002.",No doi,1,DOI not found
"L. Mathiassen, J. Pries-Heje, O. Ngwenyama, ""Improving Software Organizations: From Principles to Practice"", , 2001.",No doi,1,DOI not found
"Ivan Aaen, J. Arent, L. Mathiassen, O. Ngwenyama, ""A Conceptual MAP of Software Process Improvement"", Scand. J. Inf. Syst., 2001.",No doi,1,DOI not found
"J. Iversen, P. Nielsen, Jacob Nørbjerg, ""Problem Diagnosis in SPI"", , 2001.",No doi,1,DOI not found
"L. Mathiassen, ""Reflective Systems Development"", Scand. J. Inf. Syst., 1998.",No doi,1,DOI not found
"J. Johansen, L. Mathiassen, ""Lessons Learned in a National SPI Effort"", , 1998.",No doi,1,DOI not found
"J. Iversen, Jørn Johansen, P. Nielsen, J. Pries-Heje, ""Combining quantitative and qualitative assessment methods in software process improvement"", ECIS, 1998.",No doi,1,DOI not found
"J. Iversen, P. Nielsen, Jacob Nørbjerg, ""Problem Diagnosis in Software Process Improvement"", , 1998.",No doi,1,DOI not found
"K. Emam, W. Melo, J. Drouin, ""Spice: The Theory and Practice of Software Process Improvement and Capability Determination"", , 1997.",No doi,1,DOI not found
"R. Baskerville, J. Stage, ""Controlling Prototype Development Through Risk Management"", , 1996.",No doi,1,DOI not found
"BjerknesGro, BratteteigTone, ""User participation and democracy"", , 1995.",No doi,1,DOI not found
"Gro Bjerknes, Tone Bratteteig, ""User Participation and Democracy: A Discussion of Scandinavian Research on System Development"", Scand. J. Inf. Syst., 1995.",No doi,1,DOI not found
"R. Hirschheim, H. Klein, K. Lyytinen, ""Information systems development and data modelling: conceptual and philosophical foundations"", , 1995.",https://doi.org/10.1017/cbo9780511895425,1,Extraction successful
"D. Robey, ""Theories that Explain Contradiction: Accounting for the Contradictory Organizational Consequences of Information Technology"", ICIS, 1995.",No doi,1,DOI not found
"P. Kuvaja, ""Software Process Assessment and Improvement: The BOOTSTRAP Approach"", , 1994.",No doi,1,DOI not found
"B. Blum, ""Characterizing the software process"", , 1994.",No doi,1,DOI not found
"M. Paulk, C. Weber, B. Curtis, Mary Beth Chrissis, ""The Capability Maturity Model: Guidelines for Improving the Software Process"", , 1994.",https://doi.org/10.21236/ada263403,1,Abstract not found
"J. Wynekoop, Nancy L. Russo, ""System Development Methodologies: Unanswered Questions and the Research-Practice Gap"", ICIS, 1993.",No doi,1,DOI not found
"W. Cotterman, J. Senn, ""Challenges and strategies for research in systems development"", , 1992.",No doi,1,DOI not found
"Ivan Aaen, A. Siltanen, C. Sørensen, Veil-Pekka Tahvanainen, ""A Tale of Two Countries: Case Experiences and Expectations"", The Impact of Computer Supported Technologies in Information Systems Development, 1992.",No doi,1,DOI not found
"Scott L. McGregor, ""Designing for usability"", , 1992.",No doi,1,DOI not found
"E. Stolterman, ""How System Designers Think about Design and Methods: Some Reflections Based on an Interview Study"", Scand. J. Inf. Syst., 1992.",No doi,1,DOI not found
"Gro Bjerknes, ""Dialectical Reflection in Information Systems Development"", Scand. J. Inf. Syst., 1992.",No doi,1,DOI not found
"H. Nissen, H. Klein, R. Hirschheim, ""Information systems research: contemporary approaches and emergent traditions"", , 1991.",No doi,1,DOI not found
"W. Humphrey, ""Managing the software process"", The SEI series in software engineering, 1989.",No doi,1,DOI not found
"J. Elam, D. Walz, H. Krasner, B. Curtis, ""A methodology for studying software design teams: an investigation of conflict behaviors in the requirements definition phase"", , 1987.",No doi,1,DOI not found
"R. Guindon, H. Krasner, B. Curtis, ""Breakdowns and processes during the early activities of software design by professionals"", , 1987.",No doi,1,DOI not found
"R. Boland, R. Hirschheim, ""Critical issues in information systems research"", , 1987.",No doi,1,DOI not found
"C. Floyd, ""A Comparative Evaluation of System Development Methods"", Information Systems Design Methodologies: Improving the Practice, 1986.",No doi,1,DOI not found
"E. Schein, ""Organizational Culture and Leadership: A Dynamic View"", , 1985.",No doi,1,DOI not found
"E. Mumford, ""Designing Human Systems For New Technology: The Ethics Method"", , 1983.",No doi,1,DOI not found
"C. Wohlin, P. Runeson, Martin Höst, M. C. Ohlsson, B. Regnell, ""Experimentation in Software Engineering"", The Kluwer International Series in Software Engineering, 2000.",https://doi.org/10.1007/978-1-4615-4625-2,1,Abstract not found
"A. Kornecki, Iraj Hirmanpour, Massood Towhidnejad, Roger Boyd, T. Ghiorzi, Linda Margolis, ""Strengthening software engineering education through academic industry collaboration"", Proceedings Tenth Conference on Software Engineering Education and Training, 1997.",https://doi.org/10.1109/SEDC.1997.592455,1,Extraction successful
"John V. Harrison, ""Enhancing software development project courses via industry participation"", Proceedings Tenth Conference on Software Engineering Education and Training, 1997.",https://doi.org/10.1109/SEDC.1997.592454,1,Extraction successful
"H. Mayr, ""Teaching software engineering by means of a ""virtual enterprise"""", Proceedings Tenth Conference on Software Engineering Education and Training, 1997.",https://doi.org/10.1109/SEDC.1997.592452,1,Extraction successful
"C. Wohlin, ""Meeting the challenge of large-scale software development in an educational environment"", Proceedings Tenth Conference on Software Engineering Education and Training, 1997.",https://doi.org/10.1109/SEDC.1997.592438,1,Extraction successful
"W. Humphrey, ""A discipline for software engineering"", Series in software engineering, 2012.",https://doi.org/10.1016/0967-0661(95)90062-4,1,Abstract not found
"B. Kitchenham, L. Pickard, S. Pfleeger, ""Case Studies for Method and Tool Evaluation"", IEEE Softw., 1995.",https://doi.org/10.1109/52.391832,1,Extraction successful
"Bob Walraet, ""A Discipline of Software Engineering"", , 1992.",https://doi.org/10.1016/0898-1221(95)90243-0,1,Abstract not found
"M. Shaw, ""Prospects for an engineering discipline of software"", IEEE Software, 1990.",https://doi.org/10.1109/52.60586,1,Extraction successful
"F. Brooks, ""No Silver Bullet Essence and Accidents of Software Engineering"", Computer, 1987.",https://doi.org/10.1109/MC.1987.1663532,1,Extraction successful
"A. Begel, T. Zimmermann, ""Analyze this! 145 questions for data scientists in software engineering"", ICSE, 2013.",https://doi.org/10.1145/2568225.2568233,1,Extraction successful
"Yahya Rafique, V. Mišić, ""The Effects of Test-Driven Development on External Quality and Productivity: A Meta-Analysis"", IEEE Transactions on Software Engineering, 2013.",https://doi.org/10.1109/TSE.2012.28,1,Extraction successful
"C. Wohlin, ""Empirical software engineering research with industry: Top 10 challenges"", 2013 1st International Workshop on Conducting Empirical Studies in Industry (CESI), 2013.",https://doi.org/10.1109/CESI.2013.6618469,1,Extraction successful
"Andreas Jedlitschka, Dietmar Pfahl, ""Reporting guidelines for controlled experiments in software engineering"", 2005 International Symposium on Empirical Software Engineering, 2005., 2005.",https://doi.org/10.1109/ISESE.2005.1541818,1,Extraction successful
"M. Zelkowitz, D. Wallace, D. Binkley, ""Experimental Validation of New Software Technology"", Lecture Notes on Empirical Software Engineering, 2003.",https://doi.org/10.1142/9789812795588_0006,1,Extraction successful
"Dag I.K. Sjøberg, Bente Anda, E. Arisholm, T. Dybå, M. Jørgensen, Amela Karahasanovic, E. Koren, Marek Vokác, ""Conducting realistic experiments in software engineering"", Proceedings International Symposium on Empirical Software Engineering, 2002.",https://doi.org/10.1109/ISESE.2002.1166921,1,Extraction successful
"B. Kitchenham, S. Pfleeger, L. Pickard, Peter W. Jones, D. Hoaglin, K. Emam, J. Rosenberg, ""Preliminary Guidelines for Empirical Research in Software Engineering"", IEEE Trans. Software Eng., 2002.",https://doi.org/10.1109/TSE.2002.1027796,1,Extraction successful
"C. Wohlin, P. Runeson, Martin Höst, M. C. Ohlsson, B. Regnell, ""Experimentation in Software Engineering"", The Kluwer International Series in Software Engineering, 2000.",https://doi.org/10.1007/978-1-4615-4625-2,1,Abstract not found
"L. Votta, ""By the way, has anyone studied any real programmers, yet? [software development process]"", Proceedings. Ninth International Software Process Workshop, 1994.",https://doi.org/10.1109/ISPW.1994.512773,1,Extraction successful
"Óscar Dieste Tubío, Natalia Juristo Juzgado, Mauro Danilo Martínez, ""Software industry experiments: a systematic literature review"", CESI@ICSE, 2013.",https://doi.org/10.1109/cesi.2013.6618462,1,Extraction successful
"Julia Eichmann, ""Making Software - What Really Works, and Why We Believe It"", Making Software, 2011.",No doi,1,DOI not found
"Burak Turhan, L. Layman, M. Diep, H. Erdogmus, F. Shull, ""How Effective Is Test-Driven Development?"", Making Software, 2011.",https://doi.org/10.1109/ms.2010.152,1,Extraction successful
"Beachcomber, ""By the Way"", The Hospital, 1913.",No doi,1,DOI not found
