References,DOIS,Iteration,Status
"Raimundas Matulevičius, ""How Requirements Specification Quality Depends on Tools: A Case Study"", CAiSE, 2004.",No doi,1.0,DOI not found
"Kai Wistrand, F. Karlsson, ""Method Components - Rationale Revealed"", CAiSE, 2004.",No doi,1.0,DOI not found
"D. Bolchini, P. Paolini, ""Goal-driven requirements analysis for hypermedia-intensive Web applications"", Requirements Engineering, 2004.",No doi,1.0,DOI not found
"H. Kaindl, ""Introducing object-oriented requirements engineering for automation systems"", , 2004.",No doi,1.0,DOI not found
"V. Perrone, D. Bolchini, ""Designing Communication-intensive Web Applications: a Case Study"", WER, 2004.",No doi,1.0,DOI not found
"Spencer Smith, L. Lai, Ridha Khédri, ""Requirements Analysis for Engineering Computation"", , 2004.",No doi,1.0,DOI not found
"T. Gorschek, ""Software Process Assessment & Improvement in Industrial Requirements Engineering"", , 2004.",No doi,1.0,DOI not found
"H. Salzer, I. Levin, ""Spreadsheet-based Logic Controller for Teaching Fundamentals of Requirements Engineering*"", , 2004.",No doi,1.0,DOI not found
"M. Feather, T. Menzies, J. R. Connelly, ""Matching software practitioner needs to researcher activities"", Tenth Asia-Pacific Software Engineering Conference, 2003., 2003.",No doi,1.0,DOI not found
"M. Feather, T. Menzies, J. R. Connelly, ""Identifying fruitful connections between and among researchers and practitioners"", IEMC '03 Proceedings. Managing Technologically Driven Organizations: The Human Side of Innovation and Change, 2003.",No doi,1.0,DOI not found
"D. Bolchini, P. Paolini, Giovanni Randazzo, ""Adding hypermedia requirements to goal-driven analysis"", Proceedings. 11th IEEE International Requirements Engineering Conference, 2003., 2003.",No doi,1.0,DOI not found
"Q. Zhang, A. Eberlein, ""Architectural design of an intelligent requirements engineering tool"", CCECE 2003 - Canadian Conference on Electrical and Computer Engineering. Toward a Caring and Humane Technology (Cat. No.03CH37436), 2003.",No doi,1.0,DOI not found
"Francisco A. C. Pinheiro, Julio Cesar Sampaio do Prado Leite, J. Castro, ""Requirements Engineering Technology Transfer: An Experience Report"", , 2003.",No doi,1.0,DOI not found
"Pär J. Ågerfalk, ""Linköping Studies in Information Science"", , 2003.",No doi,1.0,DOI not found
"Pär J. Ågerfalk, ""Information Systems Actability: Understanding Information Technology as a Tool for Business Action and Communication"", , 2003.",No doi,1.0,DOI not found
"Sari Kujala, Marjo Kauppinen, Pia Nakari, S. Rekola, ""Field Studies in Practice: Making it Happen"", INTERACT, 2003.",No doi,1.0,DOI not found
"D. Bolchini, ""Mastering the requirements analysis for communication-intensive websites"", , 2003.",No doi,1.0,DOI not found
"F. Karlsson, ""Meta-Method for Method Configuration - A Rational Unified Process Case"", , 2002.",No doi,1.0,DOI not found
"""A 4 : Bridging the research-practice gap in requirements engineering 07 : 01 2009"", , None.",No doi,1.0,DOI not found
"C. Wohlin, P. Garre, S. Larsson, ""Step 1: Identify Potential Improvement Areas Based on Industry Needs Technology Transfer"", , None.",No doi,1.0,DOI not found
"Aurora Ramírez, R. Feldt, J. Romero, ""A Taxonomy of Information Attributes for Test Case Prioritisation: Applicability, Machine Learning"", ACM Trans. Softw. Eng. Methodol., 2022.",https://doi.org/10.1145/3511805,1.0,Extraction successful
"R. Malhotra, M. Massoudi, Rajni Jindal, ""An alumni-based collaborative model to strengthen academia and industry partnership: The current challenges and strengths"", Education and Information Technologies, 2022.",https://doi.org/10.1007/s10639-022-11276-1,1.0,Extraction successful
"R. Torkar, Carlo A. Furia, R. Feldt, F. G. O. Neto, Lucas Gren, Per Lenberg, Neil A. Ernst, ""A Method to Assess and Argue for Practical Significance in Software Engineering"", IEEE Transactions on Software Engineering, 2022.",https://doi.org/10.1109/tse.2020.3048991,1.0,Abstract not found
"Qunying Song, Markus Borg, Emelie Engström, H. Ardö, Sergio Rico, ""Exploring ML testing in practice – Lessons learned from an interactive rapid review with Axis Communications"", 2022 IEEE/ACM 1st International Conference on AI Engineering – Software Engineering for AI (CAIN), 2022.",https://doi.org/10.1145/3522664.3528596,1.0,Abstract not found
"D. Marijan, Sagar Sen, ""Industry–Academia Research Collaboration and Knowledge Co-creation: Patterns and Anti-patterns"", ACM Trans. Softw. Eng. Methodol., 2022.",https://doi.org/10.1145/3494519,1.0,Extraction successful
"C. Wohlin, M. Kalinowski, K. Felizardo, E. Mendes, ""Successful combination of database search and snowballing for identification of primary studies in systematic literature studies"", Inf. Softw. Technol., 2022.",https://doi.org/10.1016/j.infsof.2022.106908,1.0,Abstract not found
"K. Petersen, Jan Carlson, Efi Papatheocharous, K. Wnuk, ""Context checklist for industrial software engineering research and practice"", Comput. Stand. Interfaces, 2021.",https://doi.org/10.1016/J.CSI.2021.103541,1.0,Extraction successful
"L. Martins, V. Brito, Daniel Feitosa, Larissa Rocha, H. Costa, I. Machado, ""From Blackboard to the Office: A Look Into How Practitioners Perceive Software Testing Education"", EASE, 2021.",https://doi.org/10.1145/3463274.3463338,1.0,Abstract not found
"P. Runeson, Emelie Engström, M. Storey, ""The Design Science Paradigm as a Frame for Empirical Software Engineering"", Contemporary Empirical Methods in Software Engineering, 2020.",https://doi.org/10.1007/978-3-030-32489-6_5,1.0,Extraction successful
"Emelie Engström, M. Storey, P. Runeson, Martin Höst, M. T. Baldassarre, ""How software engineering research aligns with design science: a review"", Empirical Software Engineering, 2019.",https://doi.org/10.1007/s10664-020-09818-7,1.0,Extraction successful
"Sergio Rico, Emelie Engström, Martin Höst, ""A Taxonomy for Improving Industry-Academia Communication in IoT Vulnerability Management"", 2019 45th Euromicro Conference on Software Engineering and Advanced Applications (SEAA), 2019.",https://doi.org/10.1109/SEAA.2019.00014,1.0,Abstract not found
"Emelie Engström, M. Storey, P. Runeson, Martin Höst, M. T. Baldassarre, ""A review of software engineering research from a design science perspective"", ArXiv, 2019.",https://doi.org/10.1007/s10664-018-9670-1,1.0,Extraction successful
"N. Ali, Emelie Engström, Masoumeh Taromirad, M. Mousavi, N. Minhas, Dan Helgesson, Sebastian Kunze, M. Varshosaz, ""On the search for industry-relevant regression testing research"", Empirical Software Engineering, 2019.",https://doi.org/10.1007/s11219-016-9319-5,1.0,Abstract not found
"N. Minhas, ""Regression Testing Challenges and Solutions : An Industry-Academia Perspective"", , 2019.",https://doi.org/10.1007/s11219-016-9322-x,1.0,Extraction successful
"R. Torkar, Carlo A. Furia, R. Feldt, F. G. O. Neto, Lucas Gren, Per Lenberg, Neil A. Ernst, ""Arguing Practical Significance in Empirical Software Engineering"", , 2018.",https://doi.org/10.1016/J.INFSOF.2016.07.006,1.0,Extraction successful
"V. Garousi, M. M. Eskandar, Kadir Herkiloglu, ""Industry–academia collaborations in software testing: experience and success stories from Canada and Turkey"", Software Quality Journal, 2017.",https://doi.org/10.1109/ICST.2016.7,1.0,Abstract not found
"Emelie Engström, K. Petersen, N. Ali, E. Bjarnason, ""SERP-test: a taxonomy for supporting industry–academia communication"", Software Quality Journal, 2017.",https://doi.org/10.1007/978-3-319-31545-4_12,1.0,Extraction successful
"V. Garousi, K. Petersen, B. Özkan, ""Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review"", Inf. Softw. Technol., 2016.",https://doi.org/10.1109/ICSTW.2015.7107470,1.0,Abstract not found
"V. Garousi, Kadir Herkiloglu, ""Selecting the Right Topics for Industry-Academia Collaborations in Software Testing: An Experience Report"", 2016 IEEE International Conference on Software Testing, Verification and Validation (ICST), 2016.",https://doi.org/10.1007/s10664-020-09818-7,1.0,Extraction successful
"K. Petersen, ""A Researcher’s Experiences in Supporting Industrial Software Process Improvement"", , 2016.",No doi,1.0,DOI not found
"Emelie Engström, K. Petersen, ""Mapping software testing practice with software testing research — SERP-test taxonomy"", 2015 IEEE Eighth International Conference on Software Testing, Verification and Validation Workshops (ICSTW), 2015.",https://doi.org/10.1109/tse.2020.3048991,1.0,Abstract not found
"C. Wohlin, P. Runeson, ""Guiding the selection of research methodology in industry-academia collaboration in software engineering"", Inf. Softw. Technol., 2021.",https://doi.org/10.1016/J.INFSOF.2021.106678,1.0,Abstract not found
"AliShaukat, ArcainiPaolo, PradhanDipesh, S. Aqeel, Yuetao, ""Quality Indicators in Search-based Software Engineering"", , 2020.",https://doi.org/10.1145/3375636,1.0,Extraction successful
"Shaukat Ali, Paolo Arcaini, D. Pradhan, Safdar Aqeel Safdar, T. Yue, ""Quality Indicators in Search-based Software Engineering"", ACM Trans. Softw. Eng. Methodol., 2020.",https://doi.org/10.1145/3375636,1.0,Extraction successful
"Hong Lu, Shuai Wang, T. Yue, Shaukat Ali, J. Nygård, ""Automated Refactoring of OCL Constraints with Search"", IEEE Transactions on Software Engineering, 2019.",https://doi.org/10.1109/TSE.2017.2774829,1.0,Extraction successful
"Mousami, ""Model Driven Software Engineering"", , 2018.",https://doi.org/10.1109/JSOS.2017.14,1.0,Abstract not found
"Ghanem Soltana, ""A Model-Based Framework for Legal Policy Simulation and Compliance Checking"", , 2017.",https://doi.org/10.5220/0006216105810589,1.0,Abstract not found
"F. Basso, C. Werner, T. Oliveira, ""Revisiting Criteria for Description of MDE Artifacts"", 2017 IEEE/ACM Joint 5th International Workshop on Software Engineering for Systems-of-Systems and 11th Workshop on Distributed Software Development, Software Ecosystems and Systems-of-Systems (JSOS), 2017.",https://doi.org/10.1080/21573727.2016.1260549,1.0,Extraction successful
"Shaukat Ali, Marius Liaaen, Shuai Wang, T. Yue, ""Empowering Testing Activities with Modeling - Achievements and Insights from Nine Years of Collaboration with Cisco"", MODELSWARD, 2017.",https://doi.org/10.1145/2884781.2884880,1.0,Extraction successful
"Sittimont Kanjanabootra, ""Design Science method and theory in a construction and engineering context: “a phronetic tale of research”"", , 2016.",https://doi.org/10.1109/ICST.2016.17,1.0,Abstract not found
"Shuai Wang, Shaukat Ali, T. Yue, Yan Li, Marius Liaaen, ""A Practical Guide to Select Quality Indicators for Assessing Pareto-Based Search Algorithms in Search-Based Software Engineering"", 2016 IEEE/ACM 38th International Conference on Software Engineering (ICSE), 2016.",https://doi.org/10.1016/j.infsof.2015.12.004,1.0,Abstract not found
"Hong Lu, T. Yue, Shaukat Ali, Li Zhang, ""Nonconformity Resolving Recommendations for Product Line Configuration"", 2016 IEEE International Conference on Software Testing, Verification and Validation (ICST), 2016.",https://doi.org/10.5220/0005717006910703,1.0,Extraction successful
"Hong Lu, T. Yue, Shaukat Ali, Li Zhang, ""Model-based incremental conformance checking to enable interactive product configuration"", Inf. Softw. Technol., 2016.",https://doi.org/10.1109/ISSRE.2014.13,1.0,Extraction successful
"T. Yue, Shaukat Ali, Hong Lu, Kunming Nie, ""Search-based decision ordering to facilitate product line engineering of Cyber-Physical System"", 2016 4th International Conference on Model-Driven Engineering and Software Development (MODELSWARD), 2016.",https://doi.org/10.1016/j.scico.2013.04.007,1.0,Extraction successful
"Ghanem Soltana, ""A Model-Based Framework for Legal Policy Simulation and Legal Compliance Checking"", MoDELS, 2015.",https://doi.org/10.1145/2593770.2593773,1.0,Extraction successful
"Hong Lu, T. Yue, Shaukat Ali, Kunming Nie, Li Zhang, ""Zen-CC: An Automated and Incremental Conformance Checking Solution to Support Interactive Product Configuration"", 2014 IEEE 25th International Symposium on Software Reliability Engineering, 2014.",https://doi.org/10.1145/2593882.2593883,1.0,Extraction successful
"J. Cuadrado, Javier Luis Cánovas Izquierdo, J. Molina, ""Applying model-driven engineering in small software enterprises"", Sci. Comput. Program., 2014.",https://doi.org/10.1007/s10270-014-0405-5,1.0,Extraction successful
"M. C. Bastarrica, J. Simmonds, Luis Silvestre, ""Using megamodeling to improve industrial adoption of complex MDE solutions"", MiSE 2014, 2014.",https://doi.org/10.5220/0004505002050211,1.0,Abstract not found
"A. Fuggetta, E. D. Nitto, ""Software process"", FOSE, 2014.",https://doi.org/10.1109/QSIC.2013.40,1.0,Extraction successful
"Muhammad Zohaib Z. Iqbal, Sajid Ali, T. Yue, L. Briand, ""Applying UML/MARTE on industrial projects: challenges, experiences, and guidelines"", Software & Systems Modeling, 2014.",https://doi.org/10.1109/EmpiRE.2013.6615209,1.0,Extraction successful
"D. Temelkovski, L. Beus-Dukic, ""Model-Based Engineer ing in Real-T ime Embedded Systems: Specifying T iming Constraints"", , 2014.",https://doi.org/10.5220/0004320801350142,1.0,Abstract not found
"A. Kuzenkova, Anna Deripaska, T. Bryksin, Yurii Litvinov, V. Polyakov, ""QReal DSM platform - An Environment for Creation of Specific Visual IDEs"", ENASE, 2018.",https://doi.org/10.1109/EmpiRE.2012.6347680,1.0,Extraction successful
"J. Vara, H. Espinoza, ""Dealing with Software Model Quality in Practice: Experience in a Research Project"", 2013 13th International Conference on Quality Software, 2013.",https://doi.org/10.1007/978-3-642-33666-9_41,1.0,Extraction successful
"J. Vara, D. Falessi, E. Verhulst, ""Specifying a framework for evaluating requirements Engineering Technology: Challenges and lessons learned"", 2013 3rd International Workshop on Empirical Requirements Engineering (EmpiRE), 2013.",No doi,1.0,DOI not found
"Andreas Ganser, H. Lichter, ""Engineering Model Recommender Foundations - From Class Completion to Model Recommendations"", MODELSWARD, 2013.",No doi,1.0,DOI not found
"J. Vara, L. Hoyos, Enrique Collado, M. Sabetzadeh, ""Towards customer-based requirements engineering practices"", 2012 Second IEEE International Workshop on Empirical Requirements Engineering (EmpiRE), 2012.",No doi,1.0,DOI not found
"Muhammad Zohaib Z. Iqbal, Shaukat Ali, T. Yue, L. Briand, ""Experiences of applying UML/MARTE on three industrial projects"", MODELS'12, 2012.",No doi,1.0,DOI not found
"Muhammad Zohaib Z. Iqbal, ""Environment model-based system testing of real-time embedded systems"", , 2012.",No doi,1.0,DOI not found
"Marian Daun, Jennifer Brings, Patricia Aluko Obe, B. Tenbergen, ""An industry survey on approaches, success factors, and barriers for technology transfer in software engineering"", Software: Practice and Experience, 2023.",https://doi.org/10.1002/spe.3200,1.0,Abstract not found
"R. Heumüller, Sebastian Nielebock, J. Krüger, F. Ortmeier, ""Publish or perish, but do not forget your software artifacts"", Empirical Software Engineering, 2020.",https://doi.org/10.1007/s10664-020-09851-6,1.0,Abstract not found
"Jennifer Brings, Marian Daun, Sarah Brinckmann, Kevin Keller, Thorsten Weyer, ""Approaches, success factors, and barriers for technology transfer in software engineering—Results of a systematic literature review"", J. Softw. Evol. Process., 2018.",https://doi.org/10.1002/smr.1981,1.0,Extraction successful
"Ivonne von Nostitz-Wallwitz, J. Krüger, Thomas Leich, ""Towards improving industrial adoption"", Proceedings of the 5th International Workshop on Software Engineering Research and Industrial Practice, 2018.",https://doi.org/10.1145/3195546.3195548,1.0,Extraction successful
"Ivonne von Nostitz-Wallwitz, J. Krüger, Thomas Leich, ""Toward Improving Industrial Adoption: The Choice of Programming Languages and Development Environments"", 2018 IEEE/ACM 5th International Workshop on Software Engineering Research and Industrial Practice (SER&IP), 2018.",https://doi.org/10.1145/3195546.3195548,1.0,Extraction successful
"J. Rubin, M. Rinard, ""The Challenges of Staying Together While Moving Fast: An Exploratory Study"", 2016 IEEE/ACM 38th International Conference on Software Engineering (ICSE), 2016.",https://doi.org/10.1145/2884781.2884871,1.0,Extraction successful
"Torsten Bandyszak, Philipp Diebold, André Heuer, T. Kuhn, A. Vetrò, Thorsten Weyer, ""Technology Transfer Concepts"", Advanced Model-Based Engineering of Embedded Systems, 2016.",https://doi.org/10.1007/978-3-319-48003-9_13,1.0,Extraction successful
"K. Pohl, M. Broy, H. Daembkes, H. Hönninger, ""Advanced Model-Based Engineering of Embedded Systems"", Springer International Publishing, 2016.",https://doi.org/10.1007/978-3-319-48003-9,1.0,Extraction successful
"V. Bauer, ""Challenges of Structured Reuse Adoption - Lessons Learned"", PROFES, 2015.",https://doi.org/10.1007/978-3-319-26844-6_3,1.0,Extraction successful
"Florian Grigoleit, A. Vetrò, Philipp Diebold, D. M. Fernández, Wolfgang Böhm, ""In Quest for Proper Mediums for Technology Transfer in Software Engineering"", 2015 ACM/IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM), 2015.",https://doi.org/10.1109/ESEM.2015.7321203,1.0,Extraction successful
"Philipp Diebold, A. Vetrò, D. M. Fernández, ""An Exploratory Study on Technology Transfer in Software Engineering"", 2015 ACM/IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM), 2015.",https://doi.org/10.1109/ESEM.2015.7321189,1.0,Abstract not found
"Rafael Maiani de Mello, Pedro Correa da Silva, G. Travassos, ""Investigating probabilistic sampling approaches for large-scale surveys in software engineering"", Journal of Software Engineering Research and Development, 2015.",https://doi.org/10.1186/s40411-015-0023-0,1.0,Abstract not found
"Rafael Maiani de Mello, G. Travassos, ""Characterizing Sampling Frames in Software Engineering Surveys"", CIbSE, 2015.",No doi,1.0,DOI not found
"Yuqing Yan, Zhen-hua Zhang, ""Knowledge Transfer, Sharing, and Management System Based on Causality for Requirements Change Management"", ICISDM, 2019.",https://doi.org/10.1145/3325917.3325947,1.0,Extraction successful
"Sanja Aaramaa, ""Developing a requirements architecting method for the requirement screening process in the Very Large-Scale Requirements Engineering Context"", , 2017.",https://doi.org/10.1145/2993231.2993234,1.0,Extraction successful
"Jéssyka Vilela, E. Gonçalves, Ana Holanda, J. Castro, Bruno Figueiredo, ""A retrospective analysis of SAC requirements: engineering track"", SIAP, 2016.",No doi,1.0,DOI not found
"B. Richt, Saahil Ognawala, D. Méndez, S. Wagner, D. M. Fernández, ""Requirements Engineering Improvement Today - A Systematic Mapping Study"", , 2014.",No doi,1.0,DOI not found
"A. Sandberg, I. Crnkovic, ""Meeting Industry-Academia Research Collaboration Challenges with Agile Methodologies"", 2017 IEEE/ACM 39th International Conference on Software Engineering: Software Engineering in Practice Track (ICSE-SEIP), 2017.",https://doi.org/10.1109/ICSE-SEIP.2017.20,1.0,Abstract not found
"Marian Daun, Jennifer Brings, Patricia Aluko Obe, B. Tenbergen, ""An industry survey on approaches, success factors, and barriers for technology transfer in software engineering"", Software: Practice and Experience, 2023.",https://doi.org/10.1002/spe.3200,1.0,Abstract not found
"Mohamed Ellithey Barghoth, A. Salah, M. Ismail, ""A Comprehensive Software Project Management Framework"", Journal of Computer and Communications, 2020.",https://doi.org/10.4236/jcc.2020.83009,1.0,Extraction successful
"Ahmad Firdaus Zainal Abidin, M. F. Darmawan, M. Z. Osman, S. Anwar, S. Kasim, Arda Yunianta, T. Sutikno, ""Adaboost-multilayer perceptron to predict the student’s performance in software engineering"", , 2019.",https://doi.org/10.11591/eei.v8i4.1432,1.0,Extraction successful
"Jennifer Brings, Marian Daun, Sarah Brinckmann, Kevin Keller, Thorsten Weyer, ""Approaches, success factors, and barriers for technology transfer in software engineering—Results of a systematic literature review"", J. Softw. Evol. Process., 2018.",https://doi.org/10.1002/smr.1981,1.0,Extraction successful
"Mansooreh Zahedi, M. Babar, Brenton Cooper, ""An empirical investigation of transferring research to software technology innovation: a case of data-driven national security software"", ESEM, 2018.",https://doi.org/10.1145/3239235.3239241,1.0,Extraction successful
"L.H.M. van de Burgwal, M. B. van der Waal, Eric Claassen, ""Accelerating microbiota product development: The Societal Impact Value Cycle as a conceptual model to shape and improve public-private valorization processes"", PharmaNutrition, 2018.",https://doi.org/10.1016/J.PHANU.2018.07.002,1.0,Extraction successful
"L. Amorim, Manoel G. Mendonça, ""A Method to Support the Adoption of Reuse Technology in Large Software Organizations"", ICSR, 2016.",https://doi.org/10.1007/978-3-319-35122-3_6,1.0,Extraction successful
"Henry Edison, N. Ali, R. Torkar, ""Towards innovation measurement in the software industry"", J. Syst. Softw., 2013.",https://doi.org/10.1016/j.jss.2013.01.013,1.0,Extraction successful
"B. Penzenstadler, V. Bauer, C. Calero, X. Franch, ""Sustainability in software engineering: A systematic literature review"", EASE, 2012.",https://doi.org/10.1049/ic.2012.0004,1.0,Extraction successful
"Latifa Ben Arfa Rabai, Yanzhi Bai, A. Mili, ""A quantitative model for software engineering trends"", Inf. Sci., 2011.",https://doi.org/10.1016/j.ins.2011.07.004,1.0,Extraction successful
"Carol Passos, A. Braun, D. Cruzes, Manoel G. Mendonça, ""Analyzing the Impact of Beliefs in Software Project Practices"", 2011 International Symposium on Empirical Software Engineering and Measurement, 2011.",https://doi.org/10.1109/ESEM.2011.63,1.0,Extraction successful
"Zane Barkane, E. Ginters, ""Introduction to Technologies Acceptance and Sustainability Modelling"", , 2011.",https://doi.org/10.1002/j.2334-5837.2011.tb01249.x,1.0,Extraction successful
"D. C. Stig, Ulf Högman, D. Bergsjö, ""7.3.2 Assessment of Readiness for Internal Technology Transfer – A Case Study"", , 2011.",https://doi.org/10.1007/978-90-481-9849-8_17,1.0,Extraction successful
"P. V. D. Spek, ""Managing software evolution in embedded systems"", , 2010.",No doi,1.0,DOI not found
"P. V. D. Laar, ""Observations from the Industry-as-Laboratory Research Project Darwin 1"", , 2010.",No doi,1.0,DOI not found
"T. Punter, P. V. D. Laar, ""Industrial Impact and Lessons Learned"", , 2010.",No doi,1.0,DOI not found
"Claude Y. Laporte, ""Contributions to Software Engineering and to the Development and Deployment of International Software Engineering Standards for Very Small Entities. (Contributions au génie logiciel et au développement et déploiement de normes internationales en génie logiciel pour de très petites organisations)"", , 2009.",https://doi.org/10.3845/ree.1995.011,1.0,Abstract not found
"A. Mattsson, B. Lundell, ""Method transfer using an open source community"", , 2009.",No doi,1.0,DOI not found
"Marian Daun, Jennifer Brings, Patricia Aluko Obe, B. Tenbergen, ""An industry survey on approaches, success factors, and barriers for technology transfer in software engineering"", Software: Practice and Experience, 2023.",https://doi.org/10.1002/spe.3200,1.0,Abstract not found
"J. Cuadrado, J. Lara, ""Open meta-modelling frameworks via meta-object protocols"", J. Syst. Softw., 2018.",https://doi.org/10.1016/j.jss.2018.07.023,1.0,Extraction successful
"Jennifer Brings, Marian Daun, Sarah Brinckmann, Kevin Keller, Thorsten Weyer, ""Approaches, success factors, and barriers for technology transfer in software engineering—Results of a systematic literature review"", J. Softw. Evol. Process., 2018.",https://doi.org/10.1002/smr.1981,1.0,Extraction successful
"Jürgen Thanhofer-Pilisch, Alexander Lang, Michael Vierhauser, Rick Rabiser, ""A Systematic Mapping Study on DSL Evolution"", 2017 43rd Euromicro Conference on Software Engineering and Advanced Applications (SEAA), 2017.",https://doi.org/10.1109/SEAA.2017.25,1.0,Abstract not found
"R. Hebig, H. Giese, ""On the complex nature of MDE evolution and its impact on changeability"", Software & Systems Modeling, 2017.",https://doi.org/10.1007/s10270-015-0464-2,1.0,Extraction successful
"R. Hebig, ""Evolution of model-driven engineering settings in practice"", , 2014.",https://doi.org/10.1145/2541928.2541930,1.0,Extraction successful
"Timo Wegeler, Friederike Gutzeit, Aurèle Destailleur, Bernhard Dock, ""Evaluating the benefits of using domain-specific modeling languages: an experience report"", DSM '13, 2013.",https://doi.org/10.1007/978-3-642-41533-3_27,1.0,Extraction successful
"R. Hebig, H. Giese, Florian Stallmann, A. Seibel, ""On the Complex Nature of MDE Evolution"", MoDELS, 2013.",https://doi.org/10.1145/2095050.2095062,1.0,Extraction successful
"Henning Agt, R. Kutsche, Timo Wegeler, ""Guidance for domain specific modeling in small and medium enterprises"", SPLASH Workshops, 2011.",https://doi.org/10.1109/ICSEng.2011.40,1.0,Abstract not found
"S. Siegl, K. Hielscher, R. German, ""Modeling and Statistical Testing of Real Time Embedded Automotive Systems by Combination of Test Models and Reference Models in MATLAB/Simulink"", 2011 21st International Conference on Systems Engineering, 2011.",https://doi.org/10.1145/1882291.1882345,1.0,Extraction successful
"O. Badreddin, T. Lethbridge, ""A study of applying a research prototype tool in industrial practice"", FSE '10, 2010.",No doi,1.0,DOI not found
"Philipp Diebold, A. Vetrò, D. M. Fernández, ""An Exploratory Study on Technology Transfer in Software Engineering"", 2015 ACM/IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM), 2015.",https://doi.org/10.1109/ESEM.2015.7321189,1.0,Abstract not found
"Philipp Diebold, A. Vetrò, ""Bridging the gap: SE technology transfer into practice: study design and preliminary results"", ESEM '14, 2014.",https://doi.org/10.1145/2652524.2652552,1.0,Done already in 1.0
"T. Yamakami, H. Suzuki, ""A Three-Phased Technology Transfer Model: Lessons from Software Technology Transfer from Japan to Korea"", 2008 IEEE Symposium on Advanced Management of Information for Globalized Enterprises (AMIGE), 2008.",https://doi.org/10.1109/AMIGE.2008.ECP.66,1.0,Extraction successful
"Elias Kuiter, S. Krieter, J. Krüger, G. Saake, Thomas Leich, ""variED: an editor for collaborative, real-time feature modeling"", Empirical Software Engineering, 2021.",https://doi.org/10.1007/s10664-020-09892-x,1.0,Abstract not found
"J. Sagrado, I. M. Del Águila, ""Assisted requirements selection by clustering"", Requir. Eng., 2020.",https://doi.org/10.1007/s00766-020-00341-1,1.0,Extraction successful
"J. del Sagrado, I. M. del Águila, ""Assisted requirements selection by clustering"", Requirements Engineering, 2020.",https://doi.org/10.1007/s00766-020-00341-1,1.0,Extraction successful
"A. Jarzębowicz, K. Poniatowska, ""Exploring the Impact of Requirements Engineering on Other IT Project Areas - A Case Study"", Comput. Sci., 2020.",https://doi.org/10.7494/csci.2020.21.3.3618,1.0,Extraction successful
"A. Jarzębowicz, K. Poniatowska, ""Towards a Lightweight Approach for the Evaluation of Requirements Engineering Impact on Other IT Project Areas"", Integrating Research and Practice in Software Engineering, 2020.",https://doi.org/10.1007/978-3-030-26574-8_13,1.0,Extraction successful
"P. Strandberg, ""Ethical Interviews in Software Engineering"", 2019 ACM/IEEE International Symposium on Empirical Software Engineering and Measurement (ESEM), 2019.",https://doi.org/10.1109/ESEM.2019.8870192,1.0,Abstract not found
"Francisco J. S. Vasconcellos, G. Landre, J. A. O. G. Cunha, J. L. Oliveira, R. Ferreira, A. Vincenzi, ""Approaches to strategic alignment of software process improvement: A systematic literature review"", J. Syst. Softw., 2017.",https://doi.org/10.1016/j.jss.2016.09.030,1.0,Extraction successful
"L. Prechelt, Franz Zieris, H. Schmeisky, ""Difficulty Factors of Obtaining Access for Empirical Studies in Industry"", 2015 IEEE/ACM 3rd International Workshop on Conducting Empirical Studies in Industry, 2015.",https://doi.org/10.1109/CESI.2015.11,1.0,Extraction successful
"Heidi J. Rognerud, ""About the Master"", Cancer Immunology Research, 2017.",https://doi.org/10.1158/2326-6066.CIR-16-0350,1.0,Abstract not found
"Daniel Ott, Alexander Raschke, ""Review improvement by requirements classification at Mercedes-Benz: Limits of empirical studies in educational environments"", 2012 Second IEEE International Workshop on Empirical Requirements Engineering (EmpiRE), 2012.",https://doi.org/10.1109/EmpiRE.2012.6347677,1.0,Extraction successful
"""1 Applying Empirical Software Engineering to Software Architecture : Challenges and Lessons Learned"", , 2011.",https://doi.org/10.1145/1852786.1852806,1.0,Abstract not found
"J. Hannay, H. Benestad, ""Perceived productivity threats in large agile development projects"", ESEM '10, 2010.",https://doi.org/10.1007/s10664-009-9121-0,1.0,Extraction successful
"D. Falessi, M. Babar, G. Cantone, Philippe B Kruchten, ""Applying empirical software engineering to software architecture: challenges and lessons learned"", Empirical Software Engineering, 2010.",https://doi.org/10.1109/ESEM.2009.5316045,1.0,Extraction successful
"Heidi J. Rognerud, J. Hannay, ""Challenges in enterprise software integration: An industrial study using repertory grids"", 2009 3rd International Symposium on Empirical Software Engineering and Measurement, 2009.",https://doi.org/10.14236/EWIC/EASE2009.3,1.0,Extraction successful
"Jörg Leuser, N. Porta, ""Empirical Validation of a Requirements Engineering Process Guide"", EASE, 2009.",https://doi.org/10.1109/TSE.2008.13,1.0,Extraction successful
"J. Hannay, M. Jørgensen, ""The Role of Deliberate Artificial Design Elements in Software Engineering Experiments"", IEEE Transactions on Software Engineering, 2008.",https://doi.org/10.21236/ada476918,1.0,Abstract not found
"P. Herceg, ""Defining Useful Technology Evaluations"", , 2007.",https://doi.org/10.1109/TSE.2007.12,1.0,Extraction successful
"J. Hannay, Dag I.K. Sjøberg, T. Dybå, ""A Systematic Review of Theory Use in Software Engineering Experiments"", IEEE Transactions on Software Engineering, 2007.",No doi,1.0,DOI not found
